"","yearly_id","WR","snap_count","team_snaps","snap_personnel_usage"
"594","2021_00-0031236",1,26,56,46.4285714285714
"595","2021_00-0031236",2,221,280,78.9285714285714
"596","2021_00-0031236",3,533,581,91.7383820998279
"597","2021_00-0031236",4,2,2,100
"598","2021_00-0031237",0,6,6,100
"599","2021_00-0031237",1,78,83,93.9759036144578
"600","2021_00-0031237",2,235,244,96.3114754098361
"601","2021_00-0031237",3,496,533,93.0581613508443
"602","2021_00-0031260",1,5,9,55.5555555555556
"603","2021_00-0031260",2,81,97,83.5051546391753
"604","2021_00-0031260",3,204,281,72.5978647686833
"605","2021_00-0031260",4,4,4,100
"606","2021_00-0031260",5,0,1,0
"607","2021_00-0031273",1,59,59,100
"608","2021_00-0031273",2,175,254,68.8976377952756
"609","2021_00-0031273",3,241,821,29.3544457978075
"610","2021_00-0031273",4,5,27,18.5185185185185
"611","2021_00-0031273",5,0,3,0
"612","2021_00-0031279",0,11,11,100
"613","2021_00-0031279",1,208,208,100
"614","2021_00-0031279",2,440,452,97.3451327433628
"615","2021_00-0031279",3,311,319,97.4921630094044
"616","2021_00-0031279",4,1,1,100
"617","2021_00-0031280",0,8,8,100
"618","2021_00-0031280",1,114,118,96.6101694915254
"619","2021_00-0031280",2,320,322,99.3788819875776
"620","2021_00-0031280",3,756,765,98.8235294117647
"621","2021_00-0031280",4,2,2,100
"622","2021_00-0031282",1,50,50,100
"623","2021_00-0031282",2,184,184,100
"624","2021_00-0031282",3,366,366,100
"625","2021_00-0031282",4,1,1,100
"626","2021_00-0031285",0,1,6,16.6666666666667
"627","2021_00-0031285",1,75,184,40.7608695652174
"628","2021_00-0031285",2,126,352,35.7954545454545
"629","2021_00-0031285",3,329,590,55.7627118644068
"630","2021_00-0031285",4,0,30,0
"631","2021_00-0031319",0,0,6,0
"632","2021_00-0031319",1,0,81,0
"633","2021_00-0031319",2,9,202,4.45544554455445
"634","2021_00-0031319",3,43,478,8.99581589958159
"635","2021_00-0031325",0,0,6,0
"636","2021_00-0031325",1,55,147,37.4149659863946
"637","2021_00-0031325",2,132,248,53.2258064516129
"638","2021_00-0031325",3,250,487,51.3347022587269
"639","2021_00-0031325",4,13,31,41.9354838709677
"640","2021_00-0031330",0,6,6,100
"641","2021_00-0031330",1,10,14,71.4285714285714
"642","2021_00-0031330",2,222,255,87.0588235294118
"643","2021_00-0031330",3,602,633,95.1026856240126
"644","2021_00-0031330",4,94,97,96.9072164948454
"645","2021_00-0031345",0,4,5,80
"646","2021_00-0031345",1,85,90,94.4444444444444
"647","2021_00-0031345",2,444,455,97.5824175824176
"648","2021_00-0031345",3,520,554,93.8628158844765
"649","2021_00-0031349",0,4,4,100
"650","2021_00-0031349",1,43,47,91.4893617021277
"651","2021_00-0031349",2,161,184,87.5
"652","2021_00-0031349",3,368,399,92.2305764411028
"653","2021_00-0031349",4,3,3,100
"654","2021_00-0031353",0,6,6,100
"655","2021_00-0031353",1,48,48,100
"656","2021_00-0031353",2,240,242,99.1735537190083
"657","2021_00-0031353",3,567,570,99.4736842105263
"658","2021_00-0031353",4,1,1,100
"659","2021_00-0031362",0,4,4,100
"660","2021_00-0031362",1,46,51,90.1960784313726
"661","2021_00-0031362",2,224,234,95.7264957264957
"662","2021_00-0031362",3,837,910,91.978021978022
"663","2021_00-0031362",4,5,6,83.3333333333333
"664","2021_00-0031367",1,39,39,100
"665","2021_00-0031367",2,258,261,98.8505747126437
"666","2021_00-0031367",3,626,631,99.2076069730586
"667","2021_00-0031367",4,1,1,100
"668","2021_00-0031367",NA,14,16,87.5
"669","2021_00-0031369",0,1,1,100
"670","2021_00-0031369",1,11,14,78.5714285714286
"671","2021_00-0031369",2,121,133,90.9774436090226
"672","2021_00-0031369",3,334,364,91.7582417582418
"673","2021_00-0031369",4,15,18,83.3333333333333
"674","2021_00-0031369",5,1,1,100
"675","2021_00-0031376",0,1,1,100
"676","2021_00-0031376",1,22,77,28.5714285714286
"677","2021_00-0031376",2,58,260,22.3076923076923
"678","2021_00-0031376",3,253,740,34.1891891891892
"679","2021_00-0031376",4,0,4,0
"680","2021_00-0031381",1,7,20,35
"681","2021_00-0031381",2,275,337,81.6023738872403
"682","2021_00-0031381",3,561,634,88.4858044164038
"683","2021_00-0031381",4,58,61,95.0819672131148
"684","2021_00-0031381",5,1,1,100
"685","2021_00-0031382",0,0,11,0
"686","2021_00-0031382",1,55,162,33.9506172839506
"687","2021_00-0031382",2,167,228,73.2456140350877
"688","2021_00-0031382",3,303,350,86.5714285714286
"689","2021_00-0031382",4,2,2,100
"690","2021_00-0031384",1,19,19,100
"691","2021_00-0031384",2,35,63,55.5555555555556
"692","2021_00-0031384",3,21,190,11.0526315789474
"693","2021_00-0031384",4,0,2,0
"694","2021_00-0031387",0,3,3,100
"695","2021_00-0031387",1,9,19,47.3684210526316
"696","2021_00-0031387",2,72,112,64.2857142857143
"697","2021_00-0031387",3,167,429,38.9277389277389
"698","2021_00-0031395",1,1,1,100
"699","2021_00-0031395",2,10,10,100
"700","2021_00-0031395",3,43,43,100
"701","2021_00-0031402",1,23,31,74.1935483870968
"702","2021_00-0031402",2,247,256,96.484375
"703","2021_00-0031402",3,729,755,96.5562913907285
"704","2021_00-0031402",4,12,12,100
"705","2021_00-0031402",5,2,2,100
"706","2021_00-0031408",1,12,57,21.0526315789474
"707","2021_00-0031408",2,194,223,86.9955156950673
"708","2021_00-0031408",3,731,800,91.375
"709","2021_00-0031408",4,25,27,92.5925925925926
"710","2021_00-0031408",5,3,3,100
"711","2021_00-0031410",1,1,1,100
"712","2021_00-0031410",2,26,26,100
"713","2021_00-0031410",3,92,92,100
"714","2021_00-0031410",4,2,2,100
"715","2021_00-0031410",5,3,3,100
"716","2021_00-0031426",0,15,15,100
"717","2021_00-0031426",1,244,244,100
"718","2021_00-0031426",2,351,351,100
"719","2021_00-0031426",3,490,490,100
"720","2021_00-0031426",4,2,2,100
"721","2021_00-0031428",0,0,1,0
"722","2021_00-0031428",1,21,45,46.6666666666667
"723","2021_00-0031428",2,111,153,72.5490196078431
"724","2021_00-0031428",3,374,430,86.9767441860465
"725","2021_00-0031428",4,6,6,100
"726","2021_00-0031433",1,16,18,88.8888888888889
"727","2021_00-0031433",2,269,280,96.0714285714286
"728","2021_00-0031433",3,476,505,94.2574257425743
"729","2021_00-0031433",4,58,58,100
"730","2021_00-0031433",5,1,1,100
"731","2021_00-0031442",1,81,86,94.1860465116279
"732","2021_00-0031442",2,235,257,91.4396887159533
"733","2021_00-0031442",3,468,507,92.3076923076923
"734","2021_00-0031442",4,3,4,75
"735","2021_00-0031484",0,1,1,100
"736","2021_00-0031484",1,30,31,96.7741935483871
"737","2021_00-0031484",2,243,245,99.1836734693878
"738","2021_00-0031484",3,91,698,13.0372492836676
"739","2021_00-0031484",4,3,51,5.88235294117647
"740","2021_00-0031484",5,0,1,0
"741","2021_00-0031503",1,29,37,78.3783783783784
"742","2021_00-0031503",2,75,89,84.2696629213483
"743","2021_00-0031503",3,129,159,81.1320754716981
"744","2021_00-0031503",4,17,19,89.4736842105263
"745","2021_00-0031534",1,13,21,61.9047619047619
"746","2021_00-0031534",2,119,146,81.5068493150685
"747","2021_00-0031534",3,479,557,85.9964093357271
"748","2021_00-0031534",4,10,11,90.9090909090909
"749","2021_00-0031544",1,2,32,6.25
"750","2021_00-0031544",2,200,261,76.6283524904215
"751","2021_00-0031544",3,578,694,83.2853025936599
"752","2021_00-0031544",4,12,12,100
"753","2021_00-0031544",5,2,2,100
"754","2021_00-0031545",1,2,40,5
"755","2021_00-0031545",2,11,68,16.1764705882353
"756","2021_00-0031545",3,26,187,13.903743315508
"757","2021_00-0031545",4,3,39,7.69230769230769
"758","2021_00-0031547",0,0,1,0
"759","2021_00-0031547",1,4,35,11.4285714285714
"760","2021_00-0031547",2,236,322,73.2919254658385
"761","2021_00-0031547",3,244,250,97.6
"762","2021_00-0031547",4,3,3,100
"763","2021_00-0031549",1,1,41,2.4390243902439
"764","2021_00-0031549",2,262,341,76.8328445747801
"765","2021_00-0031549",3,472,564,83.6879432624114
"766","2021_00-0031549",4,6,6,100
"767","2021_00-0031558",1,19,19,100
"768","2021_00-0031558",2,86,100,86
"769","2021_00-0031558",3,117,144,81.25
"770","2021_00-0031558",4,0,75,0
"771","2021_00-0031567",1,5,5,100
"772","2021_00-0031567",2,161,178,90.4494382022472
"773","2021_00-0031567",3,872,877,99.4298745724059
"774","2021_00-0031567",4,95,95,100
"775","2021_00-0031567",5,10,10,100
"776","2021_00-0031575",2,0,15,0
"777","2021_00-0031575",3,1,47,2.12765957446809
"778","2021_00-0031575",4,1,3,33.3333333333333
"779","2021_00-0031580",1,22,25,88
"780","2021_00-0031580",2,330,341,96.7741935483871
"781","2021_00-0031580",3,573,580,98.7931034482759
"782","2021_00-0031580",4,6,6,100
"783","2021_00-0031581",1,52,63,82.5396825396825
"784","2021_00-0031581",2,224,285,78.5964912280702
"785","2021_00-0031581",3,544,668,81.437125748503
"786","2021_00-0031581",4,9,11,81.8181818181818
"787","2021_00-0031581",NA,1,1,100
"788","2021_00-0031585",1,121,125,96.8
"789","2021_00-0031585",2,191,288,66.3194444444444
"790","2021_00-0031585",3,131,601,21.7970049916805
"791","2021_00-0031585",4,0,5,0
"792","2021_00-0031588",1,0,5,0
"793","2021_00-0031588",2,105,178,58.9887640449438
"794","2021_00-0031588",3,781,877,89.0535917901938
"795","2021_00-0031588",4,91,95,95.7894736842105
"796","2021_00-0031588",5,10,10,100
"797","2021_00-0031595",0,1,1,100
"798","2021_00-0031595",1,32,100,32
"799","2021_00-0031595",2,58,332,17.4698795180723
"800","2021_00-0031595",3,0,897,0
"801","2021_00-0031595",4,0,4,0
"802","2021_00-0031598",0,6,6,100
"803","2021_00-0031598",1,43,57,75.4385964912281
"804","2021_00-0031598",2,40,107,37.3831775700935
"805","2021_00-0031598",3,9,182,4.94505494505495
"806","2021_00-0031598",4,0,19,0
"807","2021_00-0031610",0,8,8,100
"808","2021_00-0031610",1,80,94,85.1063829787234
"809","2021_00-0031610",2,218,258,84.4961240310078
"810","2021_00-0031610",3,388,485,80
"811","2021_00-0031610",4,1,1,100
"812","2021_00-0031622",1,17,30,56.6666666666667
"813","2021_00-0031622",2,22,61,36.0655737704918
"814","2021_00-0031622",3,60,111,54.0540540540541
"815","2021_00-0031622",4,1,1,100
"816","2021_00-0031632",0,0,2,0
"817","2021_00-0031632",1,2,14,14.2857142857143
"818","2021_00-0031632",2,11,45,24.4444444444444
"819","2021_00-0031632",3,4,28,14.2857142857143
"820","2021_00-0031687",1,2,6,33.3333333333333
"821","2021_00-0031687",2,2,30,6.66666666666667
"822","2021_00-0031687",3,0,20,0
"823","2021_00-0031690",0,6,6,100
"824","2021_00-0031690",1,151,200,75.5
"825","2021_00-0031690",2,147,366,40.1639344262295
"826","2021_00-0031690",3,2,620,0.32258064516129
"827","2021_00-0031690",4,0,33,0
"828","2021_00-0031734",1,28,42,66.6666666666667
"829","2021_00-0031734",2,161,251,64.1434262948207
"830","2021_00-0031734",3,322,491,65.5804480651731
"831","2021_00-0031734",4,5,10,50
"832","2021_00-0031744",1,2,2,100
"833","2021_00-0031744",2,4,26,15.3846153846154
"834","2021_00-0031744",3,3,35,8.57142857142857
"835","2021_00-0031763",1,0,21,0
"836","2021_00-0031763",2,104,244,42.6229508196721
"837","2021_00-0031763",3,397,845,46.9822485207101
"838","2021_00-0031763",4,3,6,50
"839","2021_00-0031763",5,1,1,100
"840","2021_00-0031779",1,2,7,28.5714285714286
"841","2021_00-0031779",2,12,37,32.4324324324324
"842","2021_00-0031779",3,71,192,36.9791666666667
"843","2021_00-0031787",1,0,4,0
"844","2021_00-0031787",2,35,131,26.7175572519084
"845","2021_00-0031787",3,50,813,6.15006150061501
"846","2021_00-0031787",4,7,94,7.4468085106383
"847","2021_00-0031787",5,0,10,0
"848","2021_00-0031800",1,20,20,100
"849","2021_00-0031800",2,228,234,97.4358974358974
"850","2021_00-0031800",3,755,802,94.139650872818
"851","2021_00-0031800",4,6,6,100
"852","2021_00-0031800",5,1,1,100
"853","2021_00-0031806",1,17,24,70.8333333333333
"854","2021_00-0031806",2,38,259,14.6718146718147
"855","2021_00-0031806",3,77,184,41.8478260869565
"856","2021_00-0031806",4,0,2,0
"857","2021_00-0031852",1,41,42,97.6190476190476
"858","2021_00-0031852",2,369,380,97.1052631578947
"859","2021_00-0031852",3,634,637,99.5290423861852
"860","2021_00-0031852",4,6,6,100
"861","2021_00-0031868",0,0,1,0
"862","2021_00-0031868",1,11,72,15.2777777777778
"863","2021_00-0031868",2,91,239,38.0753138075314
"864","2021_00-0031868",3,476,665,71.5789473684211
"865","2021_00-0031868",4,6,6,100
"866","2021_00-0031893",0,1,1,100
"867","2021_00-0031893",1,66,72,91.6666666666667
"868","2021_00-0031893",2,649,698,92.9799426934097
"869","2021_00-0031893",3,289,330,87.5757575757576
"870","2021_00-0031893",4,5,5,100
"871","2021_00-0031921",1,9,54,16.6666666666667
"872","2021_00-0031921",2,27,112,24.1071428571429
"873","2021_00-0031921",3,48,216,22.2222222222222
"874","2021_00-0031923",1,8,11,72.7272727272727
"875","2021_00-0031923",2,118,172,68.6046511627907
"876","2021_00-0031923",3,62,71,87.3239436619718
"877","2021_00-0031923",4,1,1,100
"878","2021_00-0031934",1,0,1,0
"879","2021_00-0031934",2,0,15,0
"880","2021_00-0031934",3,7,54,12.962962962963
"881","2021_00-0031934",4,1,3,33.3333333333333
"882","2021_00-0031934",5,0,1,0
"883","2021_00-0031936",1,5,5,100
"884","2021_00-0031936",2,158,178,88.7640449438202
"885","2021_00-0031936",3,874,877,99.6579247434436
"886","2021_00-0031936",4,95,95,100
"887","2021_00-0031936",5,10,10,100
"888","2021_00-0031941",0,0,5,0
"889","2021_00-0031941",1,0,6,0
"890","2021_00-0031941",2,15,160,9.375
"891","2021_00-0031941",3,376,439,85.6492027334852
"892","2021_00-0031941",4,95,96,98.9583333333333
"893","2021_00-0031951",1,12,12,100
"894","2021_00-0031951",2,50,82,60.9756097560976
"895","2021_00-0031951",3,170,271,62.7306273062731
"896","2021_00-0031951",4,8,24,33.3333333333333
"897","2021_00-0031951",5,0,1,0
"898","2021_00-0031958",1,41,42,97.6190476190476
"899","2021_00-0031958",2,326,333,97.8978978978979
"900","2021_00-0031958",3,58,60,96.6666666666667
"901","2021_00-0031958",4,2,2,100
"902","2021_00-0032009",1,0,21,0
"903","2021_00-0032009",2,0,244,0
"904","2021_00-0032009",3,661,845,78.2248520710059
"905","2021_00-0032009",4,6,6,100
"906","2021_00-0032009",5,1,1,100
"907","2021_00-0032043",1,27,30,90
"908","2021_00-0032043",2,134,140,95.7142857142857
"909","2021_00-0032043",3,897,937,95.7310565635005
"910","2021_00-0032043",4,12,12,100
"911","2021_00-0032043",5,3,3,100
"912","2021_00-0032053",1,15,15,100
"913","2021_00-0032053",2,162,168,96.4285714285714
"914","2021_00-0032053",3,512,534,95.8801498127341
"915","2021_00-0032053",4,6,6,100
"916","2021_00-0032053",5,1,1,100
"917","2021_00-0032054",1,3,24,12.5
"918","2021_00-0032054",2,10,80,12.5
"919","2021_00-0032054",3,169,354,47.7401129943503
"920","2021_00-0032054",4,4,6,66.6666666666667
"921","2021_00-0032058",0,1,3,33.3333333333333
"922","2021_00-0032058",1,9,14,64.2857142857143
"923","2021_00-0032058",2,65,194,33.5051546391753
"924","2021_00-0032058",3,72,354,20.3389830508475
"925","2021_00-0032058",4,8,49,16.3265306122449
"926","2021_00-0032062",0,1,1,100
"927","2021_00-0032062",1,97,104,93.2692307692308
"928","2021_00-0032062",2,254,302,84.1059602649007
"929","2021_00-0032062",3,24,919,2.61153427638738
"930","2021_00-0032062",4,0,4,0
"931","2021_00-0032063",0,9,11,81.8181818181818
"932","2021_00-0032063",1,135,208,64.9038461538462
"933","2021_00-0032063",2,234,450,52
"934","2021_00-0032063",3,184,319,57.6802507836991
"935","2021_00-0032063",4,0,1,0
"936","2021_00-0032071",1,11,16,68.75
"937","2021_00-0032071",2,152,193,78.7564766839378
"938","2021_00-0032071",3,308,351,87.7492877492877
"939","2021_00-0032071",4,2,5,40
"940","2021_00-0032098",0,5,6,83.3333333333333
"941","2021_00-0032098",1,1,10,10
"942","2021_00-0032098",2,6,139,4.31654676258993
"943","2021_00-0032098",3,24,341,7.03812316715543
"944","2021_00-0032098",4,0,50,0
"945","2021_00-0032104",0,0,1,0
"946","2021_00-0032104",1,9,81,11.1111111111111
"947","2021_00-0032104",2,53,253,20.9486166007905
"948","2021_00-0032104",3,217,580,37.4137931034483
"949","2021_00-0032104",4,3,36,8.33333333333333
"950","2021_00-0032128",1,12,58,20.6896551724138
"951","2021_00-0032128",2,174,288,60.4166666666667
"952","2021_00-0032128",3,394,583,67.5814751286449
"953","2021_00-0032128",4,2,2,100
"954","2021_00-0032132",1,32,35,91.4285714285714
"955","2021_00-0032132",2,188,220,85.4545454545455
"956","2021_00-0032132",3,466,540,86.2962962962963
"957","2021_00-0032132",4,111,124,89.5161290322581
"958","2021_00-0032132",5,1,1,100
"959","2021_00-0032134",1,28,30,93.3333333333333
"960","2021_00-0032134",2,129,140,92.1428571428571
"961","2021_00-0032134",3,656,937,70.0106723585913
"962","2021_00-0032134",4,0,12,0
"963","2021_00-0032134",5,0,3,0
"964","2021_00-0032135",0,1,1,100
"965","2021_00-0032135",1,52,62,83.8709677419355
"966","2021_00-0032135",2,118,193,61.139896373057
"967","2021_00-0032135",3,52,530,9.81132075471698
"968","2021_00-0032135",4,0,6,0
"969","2021_00-0032141",1,130,130,100
"970","2021_00-0032141",2,298,317,94.006309148265
"971","2021_00-0032141",3,241,598,40.3010033444816
"972","2021_00-0032141",4,0,5,0
"973","2021_00-0032144",0,4,6,66.6666666666667
"974","2021_00-0032144",1,34,99,34.3434343434343
"975","2021_00-0032144",2,170,283,60.0706713780919
"976","2021_00-0032144",3,284,559,50.8050089445438
"977","2021_00-0032145",0,4,4,100
"978","2021_00-0032145",1,41,44,93.1818181818182
"979","2021_00-0032145",2,147,160,91.875
"980","2021_00-0032145",3,330,359,91.9220055710306
"981","2021_00-0032145",4,4,4,100
"982","2021_00-0032147",1,15,28,53.5714285714286
"983","2021_00-0032147",2,35,76,46.0526315789474
"984","2021_00-0032147",3,71,146,48.6301369863014
"985","2021_00-0032147",4,1,4,25
"986","2021_00-0032149",0,2,2,100
"987","2021_00-0032149",1,21,26,80.7692307692308
"988","2021_00-0032149",2,162,164,98.780487804878
"989","2021_00-0032149",3,405,432,93.75
"990","2021_00-0032149",4,3,3,100
"991","2021_00-0032151",1,2,2,100
"992","2021_00-0032151",2,48,48,100
"993","2021_00-0032151",3,295,295,100
"994","2021_00-0032151",4,64,64,100
"995","2021_00-0032151",5,10,10,100
"996","2021_00-0032156",1,18,26,69.2307692307692
"997","2021_00-0032156",2,38,48,79.1666666666667
"998","2021_00-0032156",3,179,205,87.3170731707317
"999","2021_00-0032156",4,35,36,97.2222222222222
"1000","2021_00-0032160",1,0,1,0
"1001","2021_00-0032160",2,20,22,90.9090909090909
"1002","2021_00-0032160",3,18,65,27.6923076923077
"1003","2021_00-0032187",1,5,46,10.8695652173913
"1004","2021_00-0032187",2,68,238,28.5714285714286
"1005","2021_00-0032187",3,233,446,52.2421524663677
"1006","2021_00-0032187",4,1,1,100
"1007","2021_00-0032200",1,3,55,5.45454545454545
"1008","2021_00-0032200",2,53,160,33.125
"1009","2021_00-0032200",3,124,296,41.8918918918919
"1010","2021_00-0032200",4,69,81,85.1851851851852
"1011","2021_00-0032203",1,13,24,54.1666666666667
"1012","2021_00-0032203",2,76,79,96.2025316455696
"1013","2021_00-0032203",3,83,120,69.1666666666667
"1014","2021_00-0032203",4,13,16,81.25
"1015","2021_00-0032208",1,7,21,33.3333333333333
"1016","2021_00-0032208",2,13,95,13.6842105263158
"1017","2021_00-0032208",3,62,233,26.6094420600858
"1018","2021_00-0032208",NA,0,2,0
"1019","2021_00-0032211",1,0,40,0
