season,player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
2020,Cam Gill,33560,ED,TB,5,0,0,,0,0,30,,64.1,87.6,71.7,53.8,73.3,0,2,0,,0,0,0,0,0,0,0,0,0,0,23,22,0,0,22,0,0,1,10,13,0,2,3,0,2,0,0,0,
2020,Nasir Adderley,33880,S,LAC,15,9,0,77.8,0,0,27,42.5,50.8,64.7,54.2,74.3,60.3,1,0,1,38,15.2,12,3,1,119.2,14,0,62,1,553,886,4,0,0,4,0,800,882,5,328,19,6,58,18,1,4,156,68,11.1
2020,Mike Hughes,34057,CB,MIN,4,3,0,75,0,0,18,56.7,54.4,80.6,73.1,39.5,35.4,0,0,0,39,23.5,4,1,1,120.3,12,0,11,96,110,173,1,0,0,1,0,0,172,1,62,65,2,10,16,0,1,134,66,11.2
2020,Kendall Sheffield,34105,CB,ATL,12,11,0,73.1,2,1,2,36.9,40.3,49.8,,71,55.2,0,0,0,49,9.3,5,3,4,115.8,49,0,34,455,359,524,1,0,0,1,0,1,523,0,165,33,6,38,67,0,2,688,271,14
2020,Jovante Moffatt,34207,S,CLV,1,0,0,,0,0,8,60,61.8,63.6,,,,0,0,0,,,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
2020,Kris Boyd,34222,CB,MIN,8,6,0,76.5,1,0,18,50.3,55.8,84.5,,83.6,29.9,0,0,0,38,17.5,7,2,2,121.3,26,0,18,321,227,343,2,0,0,2,0,0,341,0,116,2,8,27,34,0,1,373,143,14.3
2020,Darnell Savage,34247,S,GB,15,12,0,51.6,0,0,12,76.7,75.3,64.1,79.9,65.8,57.3,1,1,4,53,15.4,14,7,1,53.4,16,1,250,8,523,876,5,0,0,5,0,415,871,12,341,198,16,65,31,3,1,276,98,17.3
2020,Zack Baun,34632,LB,NO,12,0,0,100,0,0,20,76.8,62,79.2,53.7,52.4,29.7,0,0,0,7,28.6,2,0,0,118.8,3,0,8,0,19,82,69,0,0,69,0,0,13,9,54,5,4,5,3,0,1,8,16,2.7
2020,Johnathan Abram,34646,S,LV,13,16,0,70,0,0,23,30.3,36.8,0,67.8,60,56.8,4,6,2,92,15.1,14,3,5,124.3,21,0,289,14,493,856,65,0,0,65,0,372,791,55,308,116,20,63,30,10,5,426,164,20.3
2020,Akeem Davis-Gaither,34788,LB,CIN,16,4,0,73.9,0,0,7,49.7,40.7,80.8,48,31.6,59,1,5,1,33,14.3,4,2,0,99.9,17,1,223,9,193,314,44,0,0,44,0,12,270,40,81,26,7,20,23,7,1,220,94,12.9
2020,Jamel Dean,34918,CB,TB,14,6,0,63.1,0,0,30,79.9,76.6,88.1,47.5,52.1,82.6,0,3,1,44,5.2,3,6,2,94.6,41,0,60,620,502,711,6,0,0,6,0,1,705,7,202,21,17,49,65,3,5,323,119,7.9
2020,Tae Hayes,35173,CB,MIN,2,1,0,100,1,0,18,43.5,46.2,0,73.1,70.9,38.2,0,0,0,18,25,1,0,2,118.8,3,0,4,0,23,30,0,0,0,0,0,0,30,1,6,26,1,2,3,0,0,40,23,13.3
2020,Trevis Gipson,35241,ED,CHI,7,1,0,,0,0,6,60,46.6,24.8,63.4,40.6,29,3,1,0,,25,1,0,1,0,0,0,0,0,1,72,71,0,0,71,0,0,1,41,30,0,1,2,0,4,0,0,0,
2020,Blake Cashman,35413,LB,NYJ,1,0,0,,0,0,22,63.4,64.6,68.1,,,,0,0,0,,,0,0,0,0,0,0,1,0,3,3,1,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,
2020,Tyshun Render,35744,ED,MIA,1,0,0,,0,0,17,,52.8,73.4,52.6,60,,0,0,0,,,0,0,0,0,0,0,0,0,0,8,8,0,0,8,0,0,0,7,1,0,0,0,0,0,0,0,0,
2020,Tae Crowder,35774,LB,NYG,10,12,0,77.4,0,0,21,41.7,36.4,82.6,60.3,33.2,39.9,1,4,0,41,16.1,10,1,0,104.6,24,1,292,4,210,403,69,0,0,69,0,0,334,34,159,38,18,40,31,6,0,283,140,11.8
2020,Austin Bryant,36248,ED,DET,6,2,0,100,1,0,11,49.5,54.8,0,59.1,70.3,53.2,2,4,0,14,15,3,0,5,106.3,2,0,0,0,13,212,211,0,0,207,4,0,1,107,92,1,10,15,2,6,0,19,7,9.5
2020,Kyle Phillips,36340,ED,NYJ,7,5,0,,0,0,22,33.5,52.3,49.7,51,65.4,77.8,1,5,0,,0,0,0,1,0,0,0,0,0,5,171,171,0,1,155,15,0,0,72,94,0,6,6,0,6,0,0,0,
2020,Ron'Dell Carter,36346,ED,DAL,3,0,0,,0,0,9,60,60.5,76.8,53.8,64.4,,0,3,0,,,0,0,0,0,0,0,0,0,1,26,26,2,6,16,2,0,0,15,10,0,0,0,0,3,0,0,0,
2020,Chauncey Rivers,36669,ED,BLT,1,0,0,,0,0,3,60.3,52.4,73.9,50.4,60,,0,0,0,,,0,0,0,0,0,0,0,0,2,15,15,1,0,7,7,0,0,11,2,0,0,0,0,0,0,0,0,
2020,Albert Huggins,36862,DI,DET,1,0,0,,0,0,11,,42.5,73.6,55.5,46.8,,0,1,0,,,0,0,0,0,0,0,0,0,0,14,14,1,13,0,0,0,0,6,8,0,0,0,0,1,0,0,0,
2020,Shy Tuttle,37279,DI,NO,13,9,2,,0,0,20,58.3,74.3,85,54.7,79.6,52.7,1,4,0,,9.4,3,0,0,0,0,0,0,0,2,326,326,61,264,0,1,0,0,164,160,0,15,20,0,5,0,0,0,
2020,Darryl Johnson,37479,ED,BUF,15,1,0,100,0,0,4,69.2,59.1,87.1,62,46.9,29.7,0,7,0,18,50,3,0,0,110.4,2,1,0,0,6,225,225,0,5,210,10,0,0,136,83,0,3,2,2,8,0,21,6,10.5
2020,Davontae Harris,37492,CB,BLT,4,0,0,64.7,1,0,3,46.5,47.1,0,,69.1,65.7,0,0,0,51,8.3,1,1,3,121.7,11,0,6,109,75,117,0,0,0,0,0,0,117,0,42,2,2,11,17,0,1,188,33,17.1
2020,Derrek Tuszka,37724,ED,DEN,6,0,0,,0,0,10,60.8,49.2,76.1,56.2,46.9,70.5,0,1,0,,,0,0,0,0,0,0,0,0,2,27,24,0,0,24,0,0,3,12,13,3,0,0,0,1,0,0,0,
2020,Troy Reeder,38268,LB,LA,9,19,0,85.4,0,0,26,59.8,60.4,81.6,74.5,54.8,55,1,3,0,26,12.9,11,2,0,94.9,35,3,393,0,239,423,11,0,0,11,0,0,412,26,158,19,28,55,41,7,0,278,260,7.9
2020,Linden Stephens,38426,CB,SEA,5,0,0,100,0,0,29,62.3,63.4,73.5,,62.7,72.8,0,0,0,21,0,0,0,0,118.8,2,0,7,12,19,35,0,0,0,0,0,0,35,0,16,16,0,1,2,0,0,39,20,19.5
2020,Bryan Mone,38461,DI,SEA,10,4,0,,0,0,29,60,64,83.3,67.2,57.2,38,1,7,0,,25,3,0,0,0,0,1,0,0,0,228,228,185,43,0,0,0,0,124,104,0,4,5,0,9,0,0,0,
2020,Casey Toohill,38472,ED,WAS,7,1,0,,0,0,32,60,69.3,81,61.7,68.4,71.2,1,2,0,,0,0,0,0,0,0,0,0,0,1,51,51,0,3,48,0,0,0,29,21,0,1,1,0,3,0,0,0,
2020,Cortez Broughton,38524,DI,LAC,8,3,1,,0,0,27,60,56.3,80.1,61.7,51.3,70.7,0,1,0,,0,0,0,0,0,0,0,0,0,0,94,94,0,78,1,15,0,0,56,38,0,1,1,0,1,0,0,0,
2020,Marquise Copeland,38540,DI,LA,1,0,0,,0,0,26,,70.8,68,58.5,60,68.1,0,1,0,,0,0,0,0,0,0,0,0,0,0,3,3,0,1,0,2,0,0,2,1,0,1,1,0,1,0,0,0,
2020,Jordan Kunaszyk,38548,LB,WAS,1,0,0,,0,0,32,,60,60,,60,,0,0,0,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
2020,Folorunso Fatukasi,38558,DI,NYJ,15,11,2,,0,2,22,,80.1,30.2,64,86.2,44.1,2,8,0,,15.2,7,0,4,0,0,2,0,0,0,507,506,183,270,0,53,0,1,239,268,0,24,28,0,12,0,0,0,
2020,Maurice Hurst,38563,DI,LV,11,5,2,,0,0,23,66.8,77.9,84.2,78.5,62.5,57,5,5,0,,8,2,0,0,0,0,1,1,0,0,277,276,9,211,2,54,0,1,149,128,0,11,18,0,11,0,0,0,
2020,Alijah Holder,38567,S,DEN,6,0,0,83.3,1,0,10,29.9,31.1,76.5,52.5,60,22.7,0,1,0,28,25,1,0,1,115.3,5,0,14,5,37,43,3,0,0,3,0,1,40,4,2,20,1,3,6,1,0,70,38,14
2020,Eric Wilson,38587,LB,MIN,16,25,1,75,0,1,18,65.5,53.5,67.6,67.9,38.3,52.7,5,2,3,24,15.2,20,3,1,78.9,48,4,848,4,519,1034,111,0,0,111,0,5,923,75,440,66,30,87,64,11,2,360,253,7.5
2020,Austin Larkin,38754,ED,CAR,9,2,0,100,0,0,5,51.4,51,84.1,53,54.2,44.4,0,5,0,14,15.4,2,0,0,118.8,1,0,0,0,4,127,127,0,2,113,12,0,0,62,61,0,7,9,1,5,0,14,12,14
2020,Chapelle Russell,38876,LB,TB,2,0,0,100,0,0,30,60,29.2,65.5,60,60,,0,0,0,1,,0,0,0,118.8,1,0,3,0,1,4,0,0,0,0,0,0,4,1,2,0,0,0,1,0,1,1,0,1
2020,Randy Ramsey,39094,ED,GB,10,0,0,,0,0,12,76.6,48,15.3,53.8,42.7,25.3,0,2,0,,50,1,0,1,0,0,0,0,0,5,75,72,0,0,72,0,0,3,50,20,3,1,1,0,2,0,0,0,
2020,D'Andre Walker,39140,ED,SEA,1,0,0,,0,0,29,,59.7,65,59.1,,,0,0,0,,,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,
2020,Joe Giles-Harris,39382,LB,JAX,7,4,0,75,0,0,15,56.8,75.6,84.1,78.9,74.1,67.3,4,2,0,12,5.3,1,0,0,83.3,3,1,10,0,41,205,178,0,0,178,0,0,27,38,126,16,10,14,4,7,0,18,7,6
2020,Frank Herron,39383,DI,DET,4,2,1,,0,0,11,,29.2,26.6,59.8,28.3,70.5,0,2,0,,0,0,0,1,0,0,0,0,0,0,94,94,12,76,0,6,0,0,43,51,0,1,3,0,2,0,0,0,
2020,Breon Borders,39398,CB,TEN,6,4,0,55.3,0,0,31,71.4,71.1,83.5,,62.4,60.3,0,0,1,75,10.7,3,3,0,95.3,21,0,30,307,228,360,1,0,0,1,0,0,359,0,132,22,9,21,38,0,3,290,108,13.8
2020,Isaiah Wright,40113,WR,WAS,1,0,0,,0,0,32,60.7,70.2,60,,,,0,0,0,,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
2020,Justin Layne,40160,CB,PIT,10,2,0,83.3,0,0,25,47.3,48.3,80.5,,57.6,27.9,0,0,0,42,38.5,5,0,0,117.7,10,0,5,110,98,120,0,0,0,0,0,0,120,0,22,2,2,6,12,0,0,147,55,14.7
2020,Tershawn Wharton,40292,DI,KC,16,7,0,,0,1,16,78.4,66.2,87,62.1,57.6,64,2,17,0,,11.8,4,0,0,0,0,3,1,0,7,518,517,48,406,5,58,0,1,349,162,0,16,23,0,22,0,0,0,
2020,Stephen Sullivan,40411,ED,SEA,1,1,0,,0,0,29,61.9,55.8,77.7,48.8,60,69.6,0,1,0,,0,0,0,0,0,0,0,0,0,3,22,22,0,0,22,0,0,0,18,1,0,0,0,0,1,0,0,0,
2020,L'Jarius Sneed,40588,CB,KC,9,5,0,62.2,0,0,16,73.7,72.9,83.9,60.3,65.1,58.8,1,1,3,18,11.6,5,4,2,53.4,28,2,57,164,250,410,17,0,0,17,0,1,393,15,145,171,13,33,45,4,1,214,118,7.6
2020,Rico Dowdle,40693,HB,DAL,1,0,0,,0,0,9,60.2,63.4,60.5,,,,0,0,0,,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
2020,Alohi Gilman,41662,S,LAC,4,2,0,66.7,0,0,27,50.4,47.5,74.5,67.3,44.6,28.6,1,0,0,37,40,2,0,0,88.9,4,0,34,2,52,71,4,0,0,4,0,20,67,3,16,11,0,1,6,1,0,45,61,11.3
2020,Trevon Diggs,41817,CB,DAL,12,6,0,59.2,1,1,9,63.9,62.7,60.8,65.2,55.8,61.6,0,0,3,62,10.8,7,12,4,96.9,45,1,59,664,444,758,1,0,0,1,0,1,757,0,314,33,11,52,76,1,6,650,198,14.4
2020,Trayvon Mullen,41968,CB,LV,16,4,0,63.5,0,0,23,58.3,55.3,88.3,,37.3,30.1,0,0,2,37,19.7,14,11,6,89.4,54,0,52,803,576,933,34,0,0,34,0,0,899,0,357,43,16,53,85,0,3,661,237,12.2
2020,Parnell Motley,42189,CB,DEN,2,1,0,50,0,0,10,43.1,44.1,77.5,,52.8,45.1,0,0,0,26,18.2,2,0,0,110.8,5,0,9,73,53,82,0,0,0,0,0,0,82,0,29,0,0,8,10,0,1,81,8,16.2
2020,Ed Oliver,42200,DI,BUF,16,7,3,,2,1,4,62.3,48,15.6,74.7,30.1,38,4,28,0,,14.3,5,0,7,0,0,3,4,0,4,578,574,36,398,3,137,0,4,368,206,0,20,23,0,35,0,0,0,
2020,Bryce Hall,42313,CB,NYJ,8,0,0,75,1,0,22,62.8,59.9,85.6,,37.9,61.7,0,0,1,38,10.5,4,2,5,103.6,33,0,25,495,348,547,4,0,0,4,0,0,543,0,199,23,9,34,44,0,2,352,139,10.7
2020,Isaiah Simmons,42451,LB,ARZ,16,6,0,71.4,1,1,1,69.9,59.9,0,54.1,57.6,76.3,1,8,1,76,8.2,4,1,5,121.9,20,2,193,15,206,376,89,0,0,89,0,8,287,58,112,71,19,39,28,11,5,239,181,12
2020,K'Von Wallace,42467,S,PHI,12,5,0,77.8,0,0,24,54,51.7,79.9,73.7,46.9,37.1,0,0,0,20,21.1,4,0,0,94,7,0,61,6,104,203,14,0,0,14,0,84,189,5,94,37,6,10,9,0,0,59,47,8.4
2020,Cameron Dantzler,42472,CB,MIN,11,5,0,64.2,0,1,18,69.8,70.9,86.3,,68.5,62.1,0,0,2,45,15.1,8,2,0,94,43,0,48,546,338,601,1,0,0,1,0,0,600,0,263,6,13,40,67,0,4,498,148,11.6
2020,Antoine Winfield Jr.,42475,S,TB,16,17,1,67.6,0,2,30,55,67.1,88.1,80.8,86.3,73,2,4,1,37,11.7,11,4,0,103.7,23,3,168,10,647,1034,34,0,0,34,0,717,1000,53,334,105,12,66,34,9,2,309,106,13.4
2020,Chris Jackson,42512,CB,TEN,9,6,0,80.6,0,0,31,31.1,32.5,83.4,45.5,50.6,56.3,0,2,0,28,19.2,5,1,0,133.2,25,0,13,25,163,241,1,0,0,1,0,6,240,8,70,194,4,15,31,2,3,255,134,10.2
2020,Cam Brown,42516,ED,NYG,11,1,0,100,0,0,21,48.9,45.9,84.4,52.9,43.2,29,3,4,0,16,33.3,3,0,0,112.5,2,0,2,0,6,94,87,0,0,87,0,0,7,70,18,2,4,5,2,7,0,22,21,11
2020,Daniel Thomas,42544,S,JAX,6,3,0,50,0,0,15,62.4,52.3,78.8,58.7,32.6,55.1,0,0,1,7,15.8,3,2,0,16.7,4,0,68,3,97,162,19,0,0,19,0,59,143,8,57,13,4,13,8,0,0,14,18,3.5
2020,Krys Barnes,42548,LB,GB,12,15,0,91.4,0,1,12,42.8,43.7,81.8,59.3,49.8,70.6,1,3,0,43,8.4,7,0,0,110,32,1,399,2,203,421,5,0,0,5,0,4,416,17,201,11,30,61,35,5,1,284,138,8.9
2020,Shaun Bradley,42632,LB,PHI,10,0,0,100,0,0,24,37.6,66.9,78,,88.2,50.9,0,0,0,9,16.7,1,0,0,100,2,0,75,0,29,77,0,0,0,0,0,0,77,0,48,1,4,5,2,0,0,16,10,8
2020,Mecole Hardman,42683,WR,KC,1,0,0,,0,0,16,60.7,70.2,60,,,,0,0,0,,,0,0,3,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
2020,Nick Bosa,42741,ED,SF,2,1,0,,0,1,28,60,84.9,82.8,68.9,84.3,52.7,1,4,0,,14.3,1,0,0,0,0,0,2,0,1,68,66,0,0,66,0,0,2,43,24,0,5,5,0,5,0,0,0,
2020,J.C. Jackson,42781,CB,NE,16,2,0,54.7,1,0,19,70.1,69.5,87.9,54.8,60,48.7,0,1,9,53,14.9,7,5,2,62.7,41,0,55,707,498,851,7,0,0,7,0,0,844,2,351,82,12,38,75,1,5,584,253,14.2
2020,Amani Bledsoe,42782,ED,CIN,14,8,2,100,0,0,7,45.5,41.1,87.4,50.9,39.7,49.9,0,5,0,9,10.5,2,0,0,104.2,1,0,0,0,6,312,311,9,65,204,33,0,1,153,153,0,5,9,1,5,0,9,3,9
2020,Terrell Lewis,42845,ED,LA,8,0,1,100,0,0,26,65,70.4,81,62.2,74.2,76,2,6,0,-2,0,0,0,0,79.2,1,2,0,0,11,124,123,0,0,123,0,0,1,85,28,1,4,3,1,10,0,-2,6,-2
2020,Omari Cobb,42867,LB,KC,1,0,0,,0,0,16,60.5,28.8,67.9,60,30.1,71.7,0,0,0,,0,0,0,0,0,0,0,8,0,2,10,2,0,0,2,0,0,8,1,7,0,0,1,0,0,0,0,0,
2020,Troy Pride Jr.,42883,CB,CAR,14,8,0,75,0,0,5,41.7,39.3,85.5,60,30.8,64.4,0,0,0,45,11.1,5,1,4,127.3,27,0,48,433,326,529,13,0,0,13,0,0,516,1,202,35,7,32,36,0,2,382,136,14.1
2020,Kristian Fulton,42894,CB,TEN,6,0,0,82.4,0,0,31,56.5,57.6,81.3,81.5,50.1,59.6,0,2,1,22,11.8,2,0,1,98.8,14,1,23,65,128,203,2,0,0,2,0,1,201,6,69,111,4,15,17,3,1,151,76,10.8
2020,Rashan Gary,42905,ED,GB,15,8,1,,0,0,12,86,67.1,71.1,63.2,61,74.7,5,27,0,,10.3,3,0,1,0,0,7,2,0,6,456,454,0,3,435,16,0,2,299,151,0,21,18,0,39,0,0,0,
2020,Khalid Kareem,42993,ED,CIN,16,4,0,,0,0,7,81.2,59,42.2,59,55.5,28.7,2,6,0,,25,5,0,2,0,0,1,0,0,7,259,258,0,9,242,7,0,1,130,122,1,8,11,0,9,0,0,0,
2020,John Brannon III,43000,CB,LAC,1,0,0,,0,0,27,62.7,63.3,69.4,,60,,0,0,0,,,0,0,0,0,0,0,0,5,3,5,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,
2020,Charvarius Ward,43034,CB,KC,14,6,0,52.8,2,0,16,66.8,64.8,17.6,79.9,56.5,84.4,2,6,0,72,3.9,2,6,10,94.1,28,1,68,652,481,782,39,0,0,39,0,3,743,15,286,20,11,43,53,9,3,371,136,13.3
2020,Brandon Jones,43049,S,MIA,16,19,0,82.1,0,1,17,59.2,60.8,43.7,63.5,63.5,66.9,0,5,0,19,10.6,7,1,1,108.6,23,1,205,8,221,385,56,0,0,56,0,92,329,57,107,24,15,40,28,6,1,202,142,8.8
2020,McTelvin Agim,43069,DI,DEN,10,5,1,,0,0,10,60,47.1,81.4,63.1,39.7,30.8,0,6,0,,15.4,2,0,0,0,0,0,0,0,0,141,141,9,95,5,32,0,0,70,71,0,3,6,0,6,0,0,0,
2020,Vernon Scott,43076,S,GB,10,0,0,87.5,0,0,12,58.1,57.4,77.1,81.6,42.7,30.4,0,0,0,21,33.3,3,0,0,105.2,7,1,32,1,76,90,4,0,0,4,0,41,86,4,10,12,3,6,8,1,0,74,11,10.6
2020,Devin White,43089,LB,TB,15,34,1,87.8,0,1,30,39.8,43.4,7,85.9,41,65.1,8,14,0,28,11,16,3,4,112.6,86,9,919,4,567,993,27,0,0,27,0,0,966,109,317,41,56,95,98,31,4,761,410,8.8
2020,Jeremy Chinn,43179,S,CAR,15,27,0,74.5,1,2,5,64.4,59,66.1,62.2,47.2,55.4,4,9,1,44,13.4,18,5,3,120.2,41,1,392,24,534,967,84,0,0,84,0,237,883,76,357,230,30,89,55,14,6,359,237,8.8
2020,Mack Wilson,43190,LB,CLV,13,14,0,60,0,0,8,47.3,36.2,42.4,79.6,29.9,39.6,0,2,0,29,18.4,9,2,1,86,18,0,293,1,180,372,49,0,0,49,0,0,323,15,177,29,12,26,30,2,1,164,113,9.1
2020,Joe Bachie,43250,LB,PHI,1,1,0,,0,0,24,61.7,30.3,70.4,,32.9,76,0,0,0,,0,0,0,0,0,0,0,14,0,1,18,4,0,0,4,0,0,14,0,17,0,0,1,0,0,0,0,0,
2020,Myles Bryant,43336,S,NE,9,1,0,70,0,0,19,59.6,52.2,0,50.5,42.5,65,0,0,1,21,10,1,0,1,52.1,7,0,36,15,106,156,8,0,0,8,0,66,148,6,44,31,1,8,10,0,0,75,57,10.7
2020,Josh Metellus,43395,S,MIN,5,0,0,100,1,0,18,47.1,43.3,73.8,,60,,0,0,0,7,,0,0,1,135.4,1,0,4,0,11,16,0,0,0,0,0,11,16,0,5,1,0,0,1,0,1,7,0,7
2020,BoPete Keyes,43467,CB,KC,4,0,0,66.7,0,0,16,41.7,39.1,77.5,,37,45.9,0,0,0,27,22.2,2,0,1,93.1,4,0,10,68,44,80,0,0,0,0,0,0,80,0,36,1,1,7,6,0,0,51,25,12.8
2020,Carter Coughlin,43498,ED,NYG,10,2,0,87.5,0,0,21,29.1,42.7,83.6,59.6,49,54.3,1,9,0,17,13.3,2,0,0,106.8,7,1,25,1,40,193,162,0,0,161,1,0,31,99,54,4,9,11,8,11,0,77,49,11
2020,Alex Highsmith,43507,ED,PIT,16,11,0,55.6,0,0,25,82.4,72,70,71.5,57.7,68.8,4,15,1,14,6.5,3,0,1,35.2,5,2,29,0,31,440,392,0,0,392,0,0,48,217,192,16,24,32,9,21,0,57,23,11.4
2020,Cassh Maluia,43524,LB,NE,2,1,0,,0,0,19,,42.2,99.9,60,47.2,71.7,0,0,0,,0,0,0,0,0,0,0,9,0,0,11,1,0,0,1,0,0,10,1,10,0,0,0,0,0,0,0,0,
2020,Grayland Arnold,43528,S,PHI,2,0,1,80,0,0,24,45.7,45.6,76.9,76.2,48.6,28.2,0,1,0,15,36.4,4,0,0,131.3,4,0,12,1,43,82,3,0,0,3,0,30,79,3,36,36,3,7,5,1,1,30,4,7.5
2020,Sam Franklin,43580,S,CAR,9,1,0,63.6,0,0,5,51.6,55,82.7,75.3,62.5,65.9,0,0,0,28,13,3,1,1,118.2,7,1,50,7,151,251,22,0,0,22,0,123,229,2,98,49,7,19,11,1,2,62,12,8.9
2020,Jeffery Simmons,43742,DI,TEN,15,14,4,,0,1,31,79.9,83.6,70.1,67.4,77.6,52.4,11,27,0,,8,4,0,2,0,0,3,2,0,2,841,838,83,573,21,161,0,3,540,299,0,25,32,0,41,0,0,0,
2020,Rashad Smith,43811,LB,PHI,1,0,0,100,0,0,24,53.6,41.9,69.6,58.7,44.9,76.8,0,0,0,11,0,0,0,0,100,2,0,19,0,6,23,2,0,0,2,0,0,21,1,16,2,0,3,2,0,0,16,2,8
2020,Alexander Myres,43823,CB,DET,1,0,0,66.7,0,0,11,47.7,45.6,75.3,,49.5,51.8,0,0,0,14,20,1,0,1,84,2,0,2,22,17,28,0,0,0,0,0,1,28,0,11,3,0,4,3,0,0,19,0,9.5
2020,Derrick Brown,43883,DI,CAR,16,3,4,,0,0,5,72.1,61,7.8,72.5,54.1,48,9,23,0,,9.4,3,0,9,0,0,2,4,0,5,742,738,197,418,34,89,0,4,466,271,0,23,26,0,34,0,0,0,
2020,Tyler Hall,43958,CB,ATL,3,0,0,100,0,0,2,29.4,29,72.1,59,60,27.4,0,0,0,46,33.3,1,0,0,158.3,2,0,0,0,4,7,0,0,0,0,0,1,7,1,2,5,0,2,2,0,1,55,5,27.5
2020,Bradlee Anae,43982,ED,DAL,3,0,0,,0,0,9,,85.2,72.4,77.8,62.7,,1,0,0,,,0,0,0,0,0,0,0,0,0,6,6,0,0,6,0,0,0,3,3,0,0,0,0,1,0,0,0,
2020,Byron Murphy Jr.,44027,CB,ARZ,15,7,0,69.5,1,0,1,63.3,64.7,88.1,47.6,74.7,56.5,1,3,0,39,15.8,9,8,4,97.4,57,2,40,170,493,795,8,0,0,8,0,4,787,43,259,572,12,41,82,6,2,576,304,10.1
2020,Benito Jones,44035,DI,MIA,6,1,0,,0,0,17,60,50.4,77.7,52.5,52.3,69,0,0,0,,0,0,0,0,0,0,0,0,0,1,47,47,31,16,0,0,0,0,23,23,0,1,1,0,0,0,0,0,
2020,Julian Okwara,44152,ED,DET,6,2,0,,0,0,11,45.2,35.5,80.7,51.8,32.4,24.2,0,4,0,,50,3,0,0,0,0,0,0,0,5,69,69,0,1,67,1,0,0,41,23,0,1,1,0,4,0,0,0,
2020,T.J. Brunson,44198,LB,NYG,1,0,0,,0,0,21,60,58.5,66.5,59,,,0,0,0,,,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,
2020,Quinnen Williams,44216,DI,NYJ,13,10,3,,0,2,22,57.5,81.4,25.7,77.7,79.9,59.8,8,23,0,,7.8,4,0,5,0,0,8,0,0,2,587,586,103,345,4,134,0,1,379,206,0,38,37,0,39,0,0,0,
2020,Justin Madubuike,44304,DI,BLT,10,4,0,,0,0,3,66.5,72.1,84.1,68.7,63.2,61.6,1,7,0,,5.6,1,0,0,0,0,1,0,0,0,259,259,14,226,0,19,0,0,131,128,0,10,13,0,9,0,0,0,
2020,Josiah Coatney,44361,DI,SF,1,0,0,,0,0,28,,46.9,73,66.4,44.8,,0,0,0,,,0,0,0,0,0,0,0,0,0,12,12,1,11,0,0,0,0,7,5,0,0,0,0,0,0,0,0,
2020,Jachai Polite,44383,ED,LA,8,0,0,,0,0,26,60.5,52.8,76.8,52.4,60,70.5,0,3,0,,,0,0,0,0,0,1,0,0,2,43,43,0,0,43,0,0,0,39,2,0,1,0,0,4,0,0,0,
2020,Saivion Smith,44429,CB,DAL,3,2,0,57.1,0,0,9,49.6,52.1,79.9,,65.6,28.7,0,0,0,42,33.3,2,0,0,128,4,0,0,72,47,74,1,0,0,1,0,0,73,0,27,1,0,2,7,0,2,65,42,16.3
2020,Elijah Riley,44440,CB,PHI,2,0,0,,0,0,24,60.1,50.2,68,,55.9,26.5,0,0,0,,100,1,0,0,0,0,0,0,0,2,4,0,0,0,0,0,2,4,0,2,2,0,0,0,0,0,0,0,
2020,Doug Costin,44473,DI,JAX,12,11,2,,0,0,15,62.5,68.3,86.6,60.7,66.2,77.5,1,6,0,,0,0,0,0,0,0,0,1,0,1,456,455,7,378,17,53,0,1,205,250,0,13,21,0,7,0,0,0,
2020,Kyzir White,44485,LB,LAC,11,15,0,78.3,0,0,27,61.1,51.5,24.5,71.2,41.2,54,2,2,0,29,14.5,12,3,2,118.7,36,1,430,1,306,538,62,0,0,62,0,5,476,17,215,40,20,56,46,5,3,334,154,9.3
