"","yearly_id","down1","down2","down3","down4"
"1502","2017_00-0032375",3.33333333333333,4.54545454545455,7.69230769230769,0
"1503","2017_00-0032377",14.8648648648649,12.5,13.3333333333333,55.5555555555556
"1504","2017_00-0032380",96.046511627907,97.5308641975309,96.6666666666667,100
"1505","2017_00-0032381",95.852534562212,96.7532467532468,97.2477064220184,100
"1506","2017_00-0032383",86.6336633663366,85.0931677018634,85.7142857142857,25
"1507","2017_00-0032384",100,100,100,100
"1508","2017_00-0032385",90.3125,90.3100775193798,91.8604651162791,83.3333333333333
"1509","2017_00-0032391",99.6587030716723,99.5316159250585,99.6108949416342,91.6666666666667
"1510","2017_00-0032392",73.3590733590734,77.9291553133515,80.0847457627119,76.4705882352941
"1511","2017_00-0032393",18.6206896551724,20.9090909090909,30.379746835443,0
"1512","2017_00-0032394",31.1004784688995,29.1793313069909,10.958904109589,14.2857142857143
"1513","2017_00-0032395",100,100,100,100
"1514","2017_00-0032397",100,99.3377483443709,100,100
"1515","2017_00-0032398",43.6860068259386,52.9661016949153,56.547619047619,22.2222222222222
"1516","2017_00-0032404",25.6637168141593,29.6703296703297,39.2156862745098,50
"1517","2017_00-0032406",0,0,0,20
"1518","2017_00-0032417",26.3888888888889,23.2432432432432,17.9487179487179,7.14285714285714
"1519","2017_00-0032418",100,100,100,100
"1520","2017_00-0032419",95.2054794520548,96,96.652719665272,88.8888888888889
"1521","2017_00-0032420",86.9402985074627,88.6792452830189,88.622754491018,90
"1522","2017_00-0032423",11.7302052785924,12.84046692607,14.792899408284,23.8095238095238
"1523","2017_00-0032426",47.2,36.3333333333333,10.6280193236715,36.3636363636364
"1524","2017_00-0032429",19.0930787589499,17.0087976539589,9.66386554621849,13.6363636363636
"1525","2017_00-0032430",40.1980198019802,35.3535353535354,21.031746031746,27.2727272727273
"1526","2017_00-0032431",10.7142857142857,14.2857142857143,21.4285714285714,0
"1527","2017_00-0032432",99.4208494208494,98.9100817438692,98.728813559322,100
"1528","2017_00-0032433",100,100,100,100
"1529","2017_00-0032445",29.535864978903,30.0578034682081,32.6530612244898,33.3333333333333
"1530","2017_00-0032450",9.55882352941176,11.5384615384615,35.1351351351351,33.3333333333333
"1531","2017_00-0032455",33.3333333333333,36.2637362637363,41.044776119403,66.6666666666667
"1532","2017_00-0032459",100,100,100,100
"1533","2017_00-0032464",10.8333333333333,11.1111111111111,12.1212121212121,33.3333333333333
"1534","2017_00-0032472",18.0487804878049,13.6645962732919,1.81818181818182,0
"1535","2017_00-0032475",20.5741626794258,20.6686930091185,27.3972602739726,14.2857142857143
"1536","2017_00-0032488",8.47457627118644,2.4390243902439,0,0
"1537","2017_00-0032508",40.7407407407407,22.2222222222222,25,0
"1538","2017_00-0032520",86.1971830985916,85.9712230215827,83.4254143646409,100
"1539","2017_00-0032523",11.1111111111111,4,5.55555555555556,0
"1540","2017_00-0032543",18.5714285714286,22.1343873517787,34.6153846153846,36.3636363636364
"1541","2017_00-0032549",36.5079365079365,35.1648351648352,36.2068965517241,25
"1542","2017_00-0032553",3.125,4.16666666666667,0,0
"1543","2017_00-0032567",52.9411764705882,52.1739130434783,51.5151515151515,44.4444444444444
"1544","2017_00-0032575",91.0034602076124,89.0756302521009,89.375,87.5
"1545","2017_00-0032577",11.3207547169811,14.0127388535032,83.7837837837838,66.6666666666667
"1546","2017_00-0032580",0,0,0,100
"1547","2017_00-0032602",29.9719887955182,34.7368421052632,45.6043956043956,40
"1548","2017_00-0032606",17.5675675675676,17.2413793103448,8.69565217391304,0
"1549","2017_00-0032621",0,0,5.88235294117647,0
"1550","2017_00-0032626",31.4769975786925,37.9421221864952,40.4761904761905,52
"1551","2017_00-0032630",6.89655172413793,10,14.2857142857143,50
"1552","2017_00-0032650",21.0526315789474,20,0,0
"1553","2017_00-0032656",60.6060606060606,68.9655172413793,50,0
"1554","2017_00-0032659",65.8711217183771,69.5266272189349,78.5407725321888,66.6666666666667
"1555","2017_00-0032661",2.04081632653061,2.4390243902439,3.57142857142857,25
"1556","2017_00-0032688",82.0224719101124,78.0918727915194,90.3930131004367,75
"1557","2017_00-0032689",6.38297872340426,0,3.33333333333333,16.6666666666667
"1558","2017_00-0032701",18.4713375796178,19.8198198198198,21.0526315789474,28.5714285714286
"1559","2017_00-0032705",7.84313725490196,7.31707317073171,12.1212121212121,0
"1560","2017_00-0032707",3.2258064516129,4.25531914893617,0,100
"1561","2017_00-0032724",34.4262295081967,37.2262773722628,50.561797752809,33.3333333333333
"1562","2017_00-0032725",43.1318681318681,46.078431372549,57.7669902912621,58.3333333333333
"1563","2017_00-0032740",16.4251207729469,15.0602409638554,0,0
"1564","2017_00-0032741",34.9367088607595,29.9342105263158,5.84795321637427,0
"1565","2017_00-0032745",26.1224489795918,18.5792349726776,7.36842105263158,0
"1566","2017_00-0032753",0,0,0,20
"1567","2017_00-0032760",74.9435665914221,74.1279069767442,75.8139534883721,100
"1568","2017_00-0032764",46.6377440347072,48.0337078651685,35.655737704918,54.5454545454545
"1569","2017_00-0032765",87.3931623931624,88.739946380697,92.8909952606635,76.9230769230769
"1570","2017_00-0032766",72.5,68.2539682539683,71.6049382716049,50
"1571","2017_00-0032768",97.9452054794521,97.9041916167665,96.8325791855204,94.7368421052632
"1572","2017_00-0032771",100,100,100,100
"1573","2017_00-0032775",56.2753036437247,59.4444444444444,60.1731601731602,72.7272727272727
"1574","2017_00-0032777",100,100,98.5074626865672,100
"1575","2017_00-0032779",57.2490706319703,55.4502369668246,50.4347826086956,0
"1576","2017_00-0032780",64.8401826484018,60.7784431137725,43.4389140271493,21.0526315789474
"1577","2017_00-0032782",30.5439330543933,29.0697674418605,40.8695652173913,33.3333333333333
"1578","2017_00-0032783",0,0,0,50
"1579","2017_00-0032784",48.3333333333333,49.4505494505495,40.625,42.8571428571429
"1580","2017_00-0032785",84.2672413793103,83.9541547277937,85.3556485355649,86.3636363636364
"1581","2017_00-0032791",12.8947368421053,16.1971830985916,21.6666666666667,10
"1582","2017_00-0032792",40,32.5,37.037037037037,50
"1583","2017_00-0032794",18.7935034802784,12.6153846153846,3.57142857142857,8.33333333333333
"1584","2017_00-0032795",10.7843137254902,17.8082191780822,14.2857142857143,40
"1585","2017_00-0032813",10.7728337236534,10.3448275862069,5.38116591928251,0
"1586","2017_00-0032827",12.9032258064516,16.6666666666667,15.7894736842105,100
"1587","2017_00-0032839",54.2168674698795,50,52.0833333333333,42.8571428571429
"1588","2017_00-0032881",10.5515587529976,11.0778443113772,19.4594594594595,0
"1589","2017_00-0032897",18.4713375796178,9.51008645533141,4.48430493273543,7.14285714285714
"1590","2017_00-0032911",99.3630573248408,99.135446685879,99.1031390134529,100
"1591","2017_00-0032918",21.0428305400372,17.1021377672209,7.49063670411985,25
"1592","2017_00-0032921",53.968253968254,48.8372093023256,50,100
"1593","2017_00-0032926",8.66141732283465,7.47663551401869,2.77777777777778,8.33333333333333
"1594","2017_00-0032932",6.25,10.3448275862069,11.7647058823529,0
"1595","2017_00-0032937",5.76923076923077,5.35714285714286,5.71428571428571,0
"1596","2017_00-0032950",94.147582697201,93.1034482758621,94.0886699507389,88.8888888888889
"1597","2017_00-0032951",39.292364990689,42.7553444180523,53.1835205992509,58.3333333333333
"1598","2017_00-0032954",57.0680628272251,57.5539568345324,58.0645161290323,50
"1599","2017_00-0032956",18.816067653277,13.2791327913279,4.19847328244275,13.0434782608696
"1600","2017_00-0032959",11.5384615384615,22.2222222222222,9.09090909090909,0
"1601","2017_00-0032964",11.1111111111111,20.5882352941176,63.6363636363636,25
"1602","2017_00-0032965",98.9445910290237,97.6744186046512,97.6076555023923,100
"1603","2017_00-0032966",79.4238683127572,79.4594594594595,77.2727272727273,66.6666666666667
"1604","2017_00-0032969",99.4444444444444,98.3333333333333,97.9057591623037,100
"1605","2017_00-0032972",29.7368421052632,32.4324324324324,34.7417840375587,27.2727272727273
"1606","2017_00-0032976",92,92.8571428571429,95.1388888888889,100
"1607","2017_00-0032977",59.5348837209302,68.7116564417178,80.4444444444444,73.9130434782609
"1608","2017_00-0032980",23.8434163701068,20.2830188679245,17.9310344827586,27.2727272727273
"1609","2017_00-0033006",12.7586206896552,13.4259259259259,26.241134751773,50
"1610","2017_00-0033009",42.1232876712329,41.9811320754717,66.6666666666667,75
"1611","2017_00-0033011",71.4285714285714,72,71.900826446281,90.9090909090909
"1612","2017_00-0033039",50,55.5555555555556,50,100
"1613","2017_00-0033040",79.004329004329,84.3195266272189,88.9908256880734,80
"1614","2017_00-0033043",49.2682926829268,53.8011695906433,60.5263157894737,46.1538461538462
"1615","2017_00-0033045",90.0662251655629,82.2784810126582,80.7142857142857,85.7142857142857
"1616","2017_00-0033057",95.4446854663775,94.9438202247191,93.8524590163934,63.6363636363636
"1617","2017_00-0033060",18.4713375796178,19.5833333333333,24.5033112582781,33.3333333333333
"1618","2017_00-0033065",72.7272727272727,71.6129032258065,67.7083333333333,50
"1619","2017_00-0033069",53.3582089552239,53.7777777777778,65.7534246575342,37.5
"1620","2017_00-0033077",98.7012987012987,98.9130434782609,98.1566820276498,94.4444444444444
"1621","2017_00-0033079",53.1590413943355,52.0231213872832,54.1666666666667,64
"1622","2017_00-0033080",46.8409586056645,49.4219653179191,58.3333333333333,56
"1623","2017_00-0033082",89.1089108910891,88.75,84.375,100
"1624","2017_00-0033085",1.63934426229508,0,3.33333333333333,0
"1625","2017_00-0033087",78.125,79.3103448275862,94.1176470588235,0
"1626","2017_00-0033090",70.7616707616708,62.9139072847682,50.7772020725389,36.3636363636364
"1627","2017_00-0033094",18.5022026431718,13.125,10.9090909090909,20
"1628","2017_00-0033095",28.3582089552239,14.0625,5.55555555555556,0
"1629","2017_00-0033097",98.0392156862745,98.2658959537572,97.5,88
"1630","2017_00-0033104",19.3877551020408,20.8333333333333,26.6666666666667,22.2222222222222
"1631","2017_00-0033106",97.2972972972973,96.8481375358166,95.7081545064378,75
"1632","2017_00-0033108",80.3921568627451,76.1904761904762,81.4814814814815,66.6666666666667
"1633","2017_00-0033110",82.6429980276134,80.2139037433155,31.8725099601594,38.4615384615385
"1634","2017_00-0033111",19.723865877712,19.2513368983957,17.1314741035857,30.7692307692308
"1635","2017_00-0033114",17.6211453744493,21.3872832369942,22.9357798165138,37.5
"1636","2017_00-0033118",52.2248243559719,48.297213622291,41.1483253588517,62.5
"1637","2017_00-0033119",95.662100456621,96.2857142857143,96.234309623431,88.8888888888889
"1638","2017_00-0033127",84.1860465116279,81.4814814814815,83.0769230769231,85.7142857142857
"1639","2017_00-0033130",0,0,6.25,0
"1640","2017_00-0033246",3.44827586206897,2.32558139534884,3.44827586206897,0
"1641","2017_00-0033253",50,50,50,50
"1642","2017_00-0033256",77.9816513761468,78.0487804878049,75.8064516129032,100
"1643","2017_00-0033258",32.4483775811209,23.1939163498099,13.4831460674157,12.5
"1644","2017_00-0033266",2.15827338129496,8.84955752212389,4.3956043956044,40
"1645","2017_00-0033269",0,0,0,20
"1646","2017_00-0033277",74.4186046511628,73.9130434782609,77.0833333333333,100
"1647","2017_00-0033280",67.7148846960168,75.1412429378531,91.1392405063291,90
"1648","2017_00-0033282",41.4342629482072,41.8848167539267,35.8778625954198,25
"1649","2017_00-0033284",5.88235294117647,0,0,0
"1650","2017_00-0033288",51.0775862068966,54.8192771084337,71.7213114754098,66.6666666666667
"1651","2017_00-0033290",58.4615384615385,61.5384615384615,67.6056338028169,50
"1652","2017_00-0033292",30.1724137931034,44.8795180722892,84.8360655737705,61.1111111111111
"1653","2017_00-0033293",39.622641509434,37.7450980392157,35.2517985611511,40
"1654","2017_00-0033295",26.0355029585799,28.996282527881,24.8847926267281,36.3636363636364
"1655","2017_00-0033296",12.5,9.25925925925926,2.73972602739726,0
"1656","2017_00-0033300",0,0,5.88235294117647,0
"1657","2017_00-0033304",11.864406779661,7.14285714285714,11.1111111111111,16.6666666666667
"1658","2017_00-0033306",5.55555555555556,8.97435897435897,2.47933884297521,0
"1659","2017_00-0033307",30.6784660766962,37.6569037656904,53.6144578313253,33.3333333333333
"1660","2017_00-0033308",29.4117647058824,32.1022727272727,21.011673151751,21.0526315789474
"1661","2017_00-0033315",13.3333333333333,12.1212121212121,23.4042553191489,33.3333333333333
"1662","2017_00-0033317",89.1304347826087,88.2352941176471,86,100
"1663","2017_00-0033323",1.5625,2.4390243902439,3.44827586206897,0
"1664","2017_00-0033326",5.55555555555556,0,0,0
"1665","2017_00-0033338",15.8823529411765,10.8333333333333,4.54545454545455,0
"1666","2017_00-0033345",8.57142857142857,11.5384615384615,0,0
"1667","2017_00-0033348",0,6.25,0,0
"1668","2017_00-0033352",52.8301886792453,45.4545454545455,68.9655172413793,66.6666666666667
"1669","2017_00-0033366",23.0769230769231,31.8181818181818,29.4117647058824,50
"1670","2017_00-0033373",0,3.03030303030303,3.33333333333333,0
"1671","2017_00-0033376",0.72463768115942,3.7037037037037,5.06329113924051,0
"1672","2017_00-0033382",8.47457627118644,4.25531914893617,20.8333333333333,0
"1673","2017_00-0033383",3.17460317460317,4.34782608695652,3.84615384615385,0
"1674","2017_00-0033384",13.0434782608696,8.82352941176471,22.7272727272727,0
"1675","2017_00-0033387",7.11538461538461,7.8125,9.60698689956332,0
"1676","2017_00-0033393",0,0,0,20
"1677","2017_00-0033413",14.7058823529412,9.52380952380952,0,0
"1678","2017_00-0033421",35.8565737051793,27.027027027027,2.97029702970297,33.3333333333333
"1679","2017_00-0033434",13.3333333333333,9.09090909090909,2.27272727272727,0
"1680","2017_00-0033460",12.3287671232877,8.16326530612245,10.2564102564103,0
"1681","2017_00-0033464",22.9508196721311,18.5714285714286,16.6666666666667,20
"1682","2017_00-0033466",15.359477124183,20.0873362445415,23.4177215189873,23.0769230769231
"1683","2017_00-0033481",6,13.8888888888889,8,66.6666666666667
"1684","2017_00-0033502",28,36.3636363636364,37.5,0
"1685","2017_00-0033514",13.7931034482759,20,14.2857142857143,50
"1686","2017_00-0033526",54.2699724517906,46.9534050179211,12.9943502824859,42.8571428571429
"1687","2017_00-0033528",23.6666666666667,17.1052631578947,6,21.4285714285714
"1688","2017_00-0033529",90.625,90.5325443786982,90.2912621359223,90
