"","gsis_id","offense_personnel","snap_count","team_snaps","snap_personnel_usage"
"2021","00-0032419","1 RB, 1 TE, 3 WR",262,511,51.2720156555773
"2022","00-0032419","1 RB, 2 TE, 2 WR",36,112,32.1428571428571
"2023","00-0032419","1 RB, 3 TE, 1 WR",7,14,50
"2024","00-0032419","2 RB, 0 TE, 3 WR",1,7,14.2857142857143
"2025","00-0032419","2 RB, 1 TE, 2 WR",3,10,30
"2026","00-0032419","2 RB, 2 TE, 1 WR",15,23,65.2173913043478
"2027","00-0032419","2 RB, 3 TE, 0 WR",0,2,0
"2028","00-0032420","0 RB, 2 TE, 3 WR",1,1,100
"2029","00-0032420","1 RB, 1 TE, 2 WR,1 LB",3,3,100
"2030","00-0032420","1 RB, 1 TE, 3 WR",376,395,95.1898734177215
"2031","00-0032420","1 RB, 2 TE, 2 WR",146,149,97.9865771812081
"2032","00-0032420","1 RB, 3 TE, 0 WR,1 LB",3,4,75
"2033","00-0032420","1 RB, 3 TE, 1 WR",24,28,85.7142857142857
"2034","00-0032420","2 RB, 1 TE, 2 WR",6,6,100
"2035","00-0032426","0 RB, 1 TE, 4 WR",0,1,0
"2036","00-0032426","0 RB, 2 TE, 3 WR",0,1,0
"2037","00-0032426","1 RB, 1 TE, 2 WR,1 LB",4,5,80
"2038","00-0032426","1 RB, 1 TE, 3 WR",141,417,33.8129496402878
"2039","00-0032426","1 RB, 2 TE, 2 WR",90,167,53.8922155688623
"2040","00-0032426","1 RB, 3 TE, 0 WR,1 LB",2,3,66.6666666666667
"2041","00-0032426","1 RB, 3 TE, 1 WR",20,30,66.6666666666667
"2042","00-0032426","2 RB, 1 TE, 2 WR",4,7,57.1428571428571
"2043","00-0032432","1 RB, 0 TE, 4 WR",0,1,0
"2044","00-0032432","1 RB, 1 TE, 3 WR",289,454,63.6563876651982
"2045","00-0032432","1 RB, 2 TE, 2 WR",73,125,58.4
"2046","00-0032432","2 RB, 1 TE, 2 WR",17,31,54.8387096774194
"2047","00-0032432","2 RB, 2 TE, 1 WR",4,8,50
"2048","00-0032433","1 RB, 0 TE, 4 WR",2,3,66.6666666666667
"2049","00-0032433","1 RB, 1 TE, 3 WR",0,14,0
"2050","00-0032433","1 RB, 2 TE, 2 WR",1,8,12.5
"2051","00-0032433","2 RB, 0 TE, 3 WR",0,4,0
"2052","00-0032433","2 RB, 0 TE, 4 WR",0,1,0
"2053","00-0032433","2 RB, 1 TE, 2 WR",0,10,0
"2054","00-0032433","2 RB, 1 TE, 3 WR",0,1,0
"2055","00-0032433","2 RB, 2 TE, 1 WR",0,1,0
"2056","00-0032434","1 RB, 0 TE, 4 WR",1,2,50
"2057","00-0032434","1 RB, 1 TE, 3 WR",60,306,19.6078431372549
"2058","00-0032434","1 RB, 2 TE, 2 WR",8,49,16.3265306122449
"2059","00-0032434","1 RB, 3 TE, 1 WR",9,13,69.2307692307692
"2060","00-0032434","2 RB, 2 TE, 1 WR",3,3,100
"2061","00-0032445","1 RB, 0 TE, 4 WR",2,3,66.6666666666667
"2062","00-0032445","1 RB, 1 TE, 3 WR",472,519,90.9441233140655
"2063","00-0032445","1 RB, 2 TE, 2 WR",95,103,92.2330097087379
"2064","00-0032445","2 RB, 0 TE, 3 WR",1,1,100
"2065","00-0032445","2 RB, 1 TE, 2 WR",184,196,93.8775510204082
"2066","00-0032445","2 RB, 1 TE, 4 WR",1,1,100
"2067","00-0032445","2 RB, 2 TE, 1 WR",38,38,100
"2068","00-0032450","0 RB, 1 TE, 3 WR",1,1,100
"2069","00-0032450","0 RB, 1 TE, 4 WR",0,7,0
"2070","00-0032450","1 RB, 1 TE, 3 WR",8,105,7.61904761904762
"2071","00-0032450","1 RB, 2 TE, 2 WR",1,12,8.33333333333333
"2072","00-0032450","1 RB, 3 TE, 1 WR",0,2,0
"2073","00-0032450","2 RB, 0 TE, 3 WR",1,2,50
"2074","00-0032450","2 RB, 1 TE, 2 WR",1,10,10
"2075","00-0032450","2 RB, 2 TE, 1 WR",0,2,0
"2076","00-0032455","1 RB, 1 TE, 3 WR",0,145,0
"2077","00-0032455","1 RB, 2 TE, 2 WR",0,33,0
"2078","00-0032455","1 RB, 3 TE, 1 WR",0,13,0
"2079","00-0032455","2 RB, 1 TE, 2 WR",3,12,25
"2080","00-0032455","2 RB, 2 TE, 1 WR",7,9,77.7777777777778
"2081","00-0032464","0 RB, 1 TE, 4 WR",12,12,100
"2082","00-0032464","1 RB, 0 TE, 4 WR",20,21,95.2380952380952
"2083","00-0032464","1 RB, 1 TE, 3 WR",525,624,84.1346153846154
"2084","00-0032464","1 RB, 2 TE, 2 WR",76,122,62.2950819672131
"2085","00-0032464","1 RB, 3 TE, 1 WR",4,8,50
"2086","00-0032464","2 RB, 0 TE, 3 WR",10,14,71.4285714285714
"2087","00-0032464","2 RB, 1 TE, 2 WR",41,101,40.5940594059406
"2088","00-0032464","2 RB, 2 TE, 1 WR",5,25,20
"2089","00-0032464","3 RB, 0 TE, 2 WR",0,1,0
"2090","00-0032466","0 RB, 1 TE, 4 WR",6,6,100
"2091","00-0032466","1 RB, 0 TE, 4 WR",80,91,87.9120879120879
"2092","00-0032466","1 RB, 1 TE, 3 WR",525,581,90.3614457831325
"2093","00-0032466","1 RB, 2 TE, 2 WR",185,194,95.3608247422681
"2094","00-0032466","1 RB, 3 TE, 1 WR",7,7,100
"2095","00-0032466","1 RB, 4 TE, 0 WR",1,1,100
"2096","00-0032466","2 RB, 0 TE, 3 WR",18,19,94.7368421052632
"2097","00-0032466","2 RB, 1 TE, 2 WR",35,42,83.3333333333333
"2098","00-0032466","2 RB, 2 TE, 1 WR",7,7,100
"2099","00-0032466","2 RB, 3 TE, 0 WR",1,4,25
"2100","00-0032466","3 RB, 2 TE, 0 WR",1,1,100
"2101","00-0032520","0 RB, 1 TE, 4 WR",27,29,93.1034482758621
"2102","00-0032520","1 RB, 0 TE, 4 WR",8,10,80
"2103","00-0032520","1 RB, 1 TE, 3 WR",165,186,88.7096774193548
"2104","00-0032520","1 RB, 2 TE, 2 WR",41,46,89.1304347826087
"2105","00-0032520","1 RB, 3 TE, 1 WR",3,3,100
"2106","00-0032520","2 RB, 0 TE, 3 WR",22,25,88
"2107","00-0032520","2 RB, 1 TE, 2 WR",53,80,66.25
"2108","00-0032520","2 RB, 2 TE, 1 WR",25,27,92.5925925925926
"2109","00-0032520","3 RB, 1 TE, 1 WR",2,2,100
"2110","00-0032528","1 RB, 0 TE, 4 WR",14,41,34.1463414634146
"2111","00-0032528","1 RB, 1 TE, 3 WR",33,75,44
"2112","00-0032528","1 RB, 2 TE, 2 WR",32,61,52.4590163934426
"2113","00-0032528","1 RB, 3 TE, 1 WR",7,13,53.8461538461538
"2114","00-0032528","2 RB, 0 TE, 3 WR",0,1,0
"2115","00-0032528","2 RB, 1 TE, 2 WR",4,8,50
"2116","00-0032528","2 RB, 2 TE, 1 WR",0,1,0
"2117","00-0032543","0 RB, 1 TE, 4 WR",0,3,0
"2118","00-0032543","0 RB, 2 TE, 3 WR",0,1,0
"2119","00-0032543","1 RB, 1 TE, 3 WR",40,604,6.62251655629139
"2120","00-0032543","1 RB, 2 TE, 2 WR",14,179,7.82122905027933
"2121","00-0032543","1 RB, 3 TE, 1 WR",0,15,0
"2122","00-0032543","2 RB, 0 TE, 3 WR",0,8,0
"2123","00-0032543","2 RB, 1 TE, 2 WR",5,86,5.81395348837209
"2124","00-0032543","2 RB, 1 TE, 3 WR",0,1,0
"2125","00-0032543","2 RB, 2 TE, 1 WR",1,64,1.5625
"2126","00-0032543","2 RB, 3 TE, 0 WR",0,4,0
"2127","00-0032575","0 RB, 1 TE, 4 WR",2,6,33.3333333333333
"2128","00-0032575","0 RB, 2 TE, 3 WR",1,2,50
"2129","00-0032575","1 RB, 1 TE, 3 WR",369,456,80.9210526315789
"2130","00-0032575","1 RB, 2 TE, 2 WR",169,205,82.4390243902439
"2131","00-0032575","1 RB, 3 TE, 1 WR",21,22,95.4545454545455
"2132","00-0032575","2 RB, 0 TE, 3 WR",2,2,100
"2133","00-0032575","2 RB, 1 TE, 2 WR",19,22,86.3636363636364
"2134","00-0032575","2 RB, 2 TE, 1 WR",16,16,100
"2135","00-0032575","2 RB, 3 TE, 0 WR",4,8,50
"2136","00-0032575","3 RB, 0 TE, 2 WR",2,2,100
"2137","00-0032575","3 RB, 1 TE, 1 WR",5,6,83.3333333333333
"2138","00-0032602","1 RB, 0 TE, 4 WR",0,1,0
"2139","00-0032602","1 RB, 1 TE, 3 WR",282,553,50.994575045208
"2140","00-0032602","1 RB, 2 TE, 2 WR",17,141,12.0567375886525
"2141","00-0032602","1 RB, 3 TE, 1 WR",0,1,0
"2142","00-0032602","2 RB, 1 TE, 2 WR",39,39,100
"2143","00-0032602","2 RB, 2 TE, 1 WR",6,8,75
"2144","00-0032626","1 RB, 1 TE, 3 WR",34,131,25.9541984732824
"2145","00-0032626","1 RB, 2 TE, 2 WR",6,26,23.0769230769231
"2146","00-0032626","1 RB, 3 TE, 1 WR",4,8,50
"2147","00-0032626","2 RB, 1 TE, 2 WR",3,14,21.4285714285714
"2148","00-0032626","2 RB, 2 TE, 1 WR",0,2,0
"2149","00-0032688","0 RB, 1 TE, 4 WR",4,4,100
"2150","00-0032688","0 RB, 2 TE, 3 WR",1,1,100
"2151","00-0032688","1 RB, 1 TE, 3 WR",675,711,94.9367088607595
"2152","00-0032688","1 RB, 2 TE, 2 WR",157,193,81.3471502590674
"2153","00-0032688","1 RB, 3 TE, 1 WR",0,15,0
"2154","00-0032688","2 RB, 0 TE, 3 WR",8,8,100
"2155","00-0032688","2 RB, 1 TE, 2 WR",74,97,76.2886597938144
"2156","00-0032688","2 RB, 1 TE, 3 WR",1,1,100
"2157","00-0032688","2 RB, 2 TE, 1 WR",0,65,0
"2158","00-0032688","2 RB, 3 TE, 0 WR",0,4,0
"2159","00-0032701","1 RB, 1 TE, 3 WR",4,71,5.63380281690141
"2160","00-0032701","1 RB, 2 TE, 2 WR",0,8,0
"2161","00-0032701","2 RB, 1 TE, 2 WR",0,57,0
"2162","00-0032701","2 RB, 2 TE, 1 WR",2,6,33.3333333333333
"2163","00-0032725","0 RB, 1 TE, 4 WR",1,2,50
"2164","00-0032725","1 RB, 0 TE, 4 WR",0,1,0
"2165","00-0032725","1 RB, 1 TE, 3 WR",105,727,14.4429160935351
"2166","00-0032725","1 RB, 2 TE, 2 WR",157,296,53.0405405405405
"2167","00-0032725","1 RB, 3 TE, 1 WR",42,45,93.3333333333333
"2168","00-0032725","1 RB, 4 TE, 0 WR",3,3,100
"2169","00-0032725","2 RB, 0 TE, 3 WR",0,10,0
"2170","00-0032725","2 RB, 1 TE, 2 WR",0,32,0
"2171","00-0032725","2 RB, 2 TE, 1 WR",8,19,42.1052631578947
"2172","00-0032725","2 RB, 3 TE, 0 WR",3,3,100
"2173","00-0032741","0 RB, 1 TE, 4 WR",0,1,0
"2174","00-0032741","1 RB, 0 TE, 4 WR",0,1,0
"2175","00-0032741","1 RB, 1 TE, 3 WR",45,365,12.3287671232877
"2176","00-0032741","1 RB, 2 TE, 2 WR",20,93,21.505376344086
"2177","00-0032741","1 RB, 3 TE, 1 WR",2,21,9.52380952380952
"2178","00-0032741","2 RB, 0 TE, 3 WR",0,8,0
"2179","00-0032741","2 RB, 1 TE, 2 WR",20,39,51.2820512820513
"2180","00-0032741","2 RB, 2 TE, 1 WR",25,38,65.7894736842105
"2181","00-0032741","2 RB, 3 TE, 0 WR",4,4,100
"2182","00-0032764","0 RB, 1 TE, 4 WR",0,1,0
"2183","00-0032764","0 RB, 2 TE, 3 WR",0,3,0
"2184","00-0032764","1 RB, 0 TE, 4 WR",0,3,0
"2185","00-0032764","1 RB, 1 TE, 3 WR",203,371,54.7169811320755
"2186","00-0032764","1 RB, 2 TE, 2 WR",147,155,94.8387096774194
"2187","00-0032764","1 RB, 3 TE, 1 WR",52,59,88.135593220339
"2188","00-0032764","2 RB, 1 TE, 2 WR",26,31,83.8709677419355
"2189","00-0032764","2 RB, 2 TE, 1 WR",8,9,88.8888888888889
"2190","00-0032766","0 RB, 1 TE, 4 WR",0,1,0
"2191","00-0032766","0 RB, 2 TE, 3 WR",0,1,0
"2192","00-0032766","1 RB, 1 TE, 3 WR",20,49,40.8163265306122
"2193","00-0032766","1 RB, 2 TE, 2 WR",14,43,32.5581395348837
"2194","00-0032766","1 RB, 3 TE, 1 WR",6,11,54.5454545454545
"2195","00-0032766","2 RB, 1 TE, 2 WR",24,52,46.1538461538462
"2196","00-0032766","2 RB, 2 TE, 1 WR",13,31,41.9354838709677
"2197","00-0032766","2 RB, 3 TE, 0 WR",4,6,66.6666666666667
"2198","00-0032768","0 RB, 2 TE, 3 WR",2,2,100
"2199","00-0032768","0 RB, 3 TE, 2 WR",2,2,100
"2200","00-0032768","0 RB, 4 TE, 1 WR",1,1,100
"2201","00-0032768","1 RB, 0 TE, 4 WR",6,6,100
"2202","00-0032768","1 RB, 1 TE, 3 WR",658,658,100
"2203","00-0032768","1 RB, 2 TE, 2 WR",223,223,100
"2204","00-0032768","1 RB, 3 TE, 1 WR",66,66,100
"2205","00-0032768","1 RB, 4 TE, 0 WR",1,1,100
"2206","00-0032768","2 RB, 0 TE, 3 WR",5,5,100
"2207","00-0032768","2 RB, 1 TE, 2 WR",14,14,100
"2208","00-0032768","2 RB, 2 TE, 1 WR",1,1,100
"2209","00-0032768","3 RB, 1 TE, 1 WR",4,4,100
"2210","00-0032775","0 RB, 2 TE, 3 WR",1,1,100
"2211","00-0032775","1 RB, 0 TE, 4 WR",4,4,100
"2212","00-0032775","1 RB, 1 TE, 3 WR",657,963,68.2242990654206
"2213","00-0032775","1 RB, 2 TE, 2 WR",135,274,49.2700729927007
"2214","00-0032775","1 RB, 3 TE, 1 WR",0,72,0
"2215","00-0032775","2 RB, 1 TE, 2 WR",41,60,68.3333333333333
"2216","00-0032775","2 RB, 2 TE, 1 WR",1,33,3.03030303030303
"2217","00-0032775","2 RB, 3 TE, 0 WR",0,1,0
"2218","00-0032778","0 RB, 1 TE, 4 WR",1,1,100
"2219","00-0032778","0 RB, 2 TE, 3 WR",5,5,100
"2220","00-0032778","1 RB, 1 TE, 3 WR",230,276,83.3333333333333
"2221","00-0032778","1 RB, 2 TE, 2 WR",119,219,54.337899543379
"2222","00-0032778","1 RB, 3 TE, 1 WR",0,73,0
"2223","00-0032778","2 RB, 0 TE, 3 WR",1,1,100
"2224","00-0032778","2 RB, 1 TE, 2 WR",122,189,64.5502645502645
"2225","00-0032778","2 RB, 2 TE, 1 WR",7,118,5.93220338983051
"2226","00-0032778","2 RB, 3 TE, 0 WR",0,10,0
"2227","00-0032779","1 RB, 0 TE, 4 WR",1,3,33.3333333333333
"2228","00-0032779","1 RB, 1 TE, 3 WR",14,14,100
"2229","00-0032779","1 RB, 2 TE, 2 WR",7,8,87.5
"2230","00-0032779","2 RB, 0 TE, 3 WR",4,4,100
"2231","00-0032779","2 RB, 0 TE, 4 WR",1,1,100
"2232","00-0032779","2 RB, 1 TE, 2 WR",10,10,100
"2233","00-0032779","2 RB, 1 TE, 3 WR",1,1,100
"2234","00-0032779","2 RB, 2 TE, 1 WR",1,1,100
"2235","00-0032780","0 RB, 2 TE, 3 WR",0,1,0
"2236","00-0032780","1 RB, 0 TE, 4 WR",0,1,0
"2237","00-0032780","1 RB, 1 TE, 3 WR",83,307,27.0358306188925
"2238","00-0032780","1 RB, 2 TE, 2 WR",59,152,38.8157894736842
"2239","00-0032780","1 RB, 3 TE, 1 WR",18,55,32.7272727272727
"2240","00-0032780","2 RB, 1 TE, 2 WR",8,8,100
"2241","00-0032782","0 RB, 0 TE, 5 WR",0,1,0
"2242","00-0032782","0 RB, 1 TE, 4 WR",0,4,0
"2243","00-0032782","1 RB, 1 TE, 3 WR",21,99,21.2121212121212
"2244","00-0032782","1 RB, 2 TE, 2 WR",0,24,0
"2245","00-0032782","1 RB, 3 TE, 1 WR",0,5,0
"2246","00-0032782","2 RB, 2 TE, 1 WR",0,1,0
"2247","00-0032784","1 RB, 1 TE, 3 WR",0,17,0
"2248","00-0032784","1 RB, 2 TE, 2 WR",7,27,25.9259259259259
"2249","00-0032784","1 RB, 3 TE, 1 WR",0,14,0
"2250","00-0032784","2 RB, 1 TE, 2 WR",0,5,0
"2251","00-0032785","0 RB, 1 TE, 4 WR",12,12,100
"2252","00-0032785","1 RB, 0 TE, 4 WR",20,21,95.2380952380952
"2253","00-0032785","1 RB, 1 TE, 3 WR",554,583,95.0257289879931
"2254","00-0032785","1 RB, 2 TE, 2 WR",115,119,96.6386554621849
"2255","00-0032785","1 RB, 3 TE, 1 WR",8,8,100
"2256","00-0032785","2 RB, 0 TE, 3 WR",12,14,85.7142857142857
"2257","00-0032785","2 RB, 1 TE, 2 WR",90,91,98.9010989010989
"2258","00-0032785","2 RB, 2 TE, 1 WR",26,26,100
"2259","00-0032785","3 RB, 0 TE, 2 WR",1,1,100
"2260","00-0032787","0 RB, 2 TE, 3 WR",1,1,100
"2261","00-0032787","1 RB, 1 TE, 3 WR",40,40,100
"2262","00-0032787","1 RB, 2 TE, 2 WR",21,21,100
"2263","00-0032787","1 RB, 3 TE, 1 WR",6,6,100
"2264","00-0032787","2 RB, 2 TE, 1 WR",1,1,100
"2265","00-0032791","0 RB, 2 TE, 3 WR",2,5,40
"2266","00-0032791","0 RB, 3 TE, 2 WR",0,2,0
"2267","00-0032791","0 RB, 4 TE, 1 WR",0,1,0
"2268","00-0032791","1 RB, 0 TE, 4 WR",0,4,0
"2269","00-0032791","1 RB, 1 TE, 3 WR",126,493,25.5578093306288
"2270","00-0032791","1 RB, 2 TE, 2 WR",12,211,5.68720379146919
"2271","00-0032791","1 RB, 3 TE, 1 WR",3,59,5.08474576271187
"2272","00-0032791","2 RB, 1 TE, 2 WR",0,16,0
"2273","00-0032791","2 RB, 2 TE, 1 WR",0,1,0
"2274","00-0032791","3 RB, 1 TE, 1 WR",0,3,0
"2275","00-0032813","0 RB, 1 TE, 4 WR",0,9,0
"2276","00-0032813","0 RB, 2 TE, 3 WR",0,2,0
"2277","00-0032813","1 RB, 1 TE, 3 WR",41,599,6.84474123539232
"2278","00-0032813","1 RB, 2 TE, 2 WR",16,247,6.47773279352227
"2279","00-0032813","1 RB, 3 TE, 1 WR",2,26,7.69230769230769
"2280","00-0032813","2 RB, 0 TE, 3 WR",0,2,0
"2281","00-0032813","2 RB, 1 TE, 2 WR",15,23,65.2173913043478
"2282","00-0032813","2 RB, 2 TE, 1 WR",22,23,95.6521739130435
"2283","00-0032813","2 RB, 3 TE, 0 WR",9,9,100
"2284","00-0032813","3 RB, 0 TE, 2 WR",2,2,100
"2285","00-0032813","3 RB, 1 TE, 1 WR",6,6,100
"2286","00-0032877","1 RB, 0 TE, 4 WR",0,1,0
"2287","00-0032877","1 RB, 1 TE, 3 WR",4,38,10.5263157894737
"2288","00-0032877","1 RB, 2 TE, 2 WR",0,11,0
"2289","00-0032877","2 RB, 0 TE, 3 WR",0,2,0
"2290","00-0032877","2 RB, 1 TE, 2 WR",0,1,0
"2291","00-0032877","2 RB, 2 TE, 1 WR",0,2,0
"2292","00-0032881","0 RB, 2 TE, 3 WR",0,3,0
"2293","00-0032881","1 RB, 1 TE, 3 WR",1,8,12.5
"2294","00-0032881","1 RB, 2 TE, 2 WR",2,54,3.7037037037037
"2295","00-0032881","1 RB, 3 TE, 1 WR",0,1,0
"2296","00-0032897","1 RB, 0 TE, 4 WR",0,6,0
"2297","00-0032897","1 RB, 1 TE, 3 WR",0,798,0
"2298","00-0032897","1 RB, 2 TE, 2 WR",0,191,0
"2299","00-0032897","1 RB, 3 TE, 1 WR",0,17,0
"2300","00-0032897","2 RB, 0 TE, 3 WR",14,14,100
"2301","00-0032897","2 RB, 1 TE, 2 WR",24,24,100
"2302","00-0032897","2 RB, 2 TE, 1 WR",34,34,100
"2303","00-0032897","2 RB, 3 TE, 0 WR",4,4,100
"2304","00-0032918","0 RB, 1 TE, 4 WR",0,78,0
"2305","00-0032918","0 RB, 2 TE, 3 WR",0,5,0
"2306","00-0032918","1 RB, 0 TE, 4 WR",0,18,0
"2307","00-0032918","1 RB, 1 TE, 3 WR",1,485,0.206185567010309
"2308","00-0032918","1 RB, 2 TE, 2 WR",1,153,0.65359477124183
"2309","00-0032918","1 RB, 3 TE, 1 WR",0,9,0
"2310","00-0032918","2 RB, 0 TE, 3 WR",36,36,100
"2311","00-0032918","2 RB, 1 TE, 2 WR",208,209,99.5215311004785
"2312","00-0032918","2 RB, 2 TE, 1 WR",87,87,100
"2313","00-0032918","2 RB, 3 TE, 0 WR",1,1,100
"2314","00-0032918","3 RB, 0 TE, 2 WR",1,1,100
"2315","00-0032918","3 RB, 1 TE, 1 WR",2,2,100
"2316","00-0032950","1 RB, 0 TE, 4 WR",11,11,100
"2317","00-0032950","1 RB, 1 TE, 3 WR",689,709,97.179125528914
"2318","00-0032950","1 RB, 2 TE, 2 WR",235,236,99.5762711864407
"2319","00-0032950","1 RB, 3 TE, 0 WR,1 LB",1,1,100
"2320","00-0032950","1 RB, 3 TE, 1 WR",56,58,96.551724137931
"2321","00-0032950","2 RB, 0 TE, 3 WR",1,1,100
"2322","00-0032950","2 RB, 1 TE, 2 WR",76,76,100
"2323","00-0032950","2 RB, 2 TE, 1 WR",5,5,100
"2324","00-0032951","0 RB, 1 TE, 4 WR",14,30,46.6666666666667
"2325","00-0032951","0 RB, 2 TE, 3 WR",0,1,0
"2326","00-0032951","1 RB, 0 TE, 4 WR",10,12,83.3333333333333
"2327","00-0032951","1 RB, 1 TE, 3 WR",274,443,61.8510158013544
"2328","00-0032951","1 RB, 2 TE, 2 WR",103,165,62.4242424242424
"2329","00-0032951","1 RB, 3 TE, 1 WR",22,26,84.6153846153846
"2330","00-0032954","0 RB, 2 TE, 3 WR",1,1,100
"2331","00-0032954","1 RB, 1 TE, 3 WR",120,139,86.3309352517986
"2332","00-0032954","1 RB, 2 TE, 2 WR",36,36,100
"2333","00-0032954","1 RB, 3 TE, 1 WR",13,13,100
"2334","00-0032954","2 RB, 1 TE, 2 WR",1,1,100
"2335","00-0032956","0 RB, 1 TE, 4 WR",0,1,0
"2336","00-0032956","0 RB, 3 TE, 2 WR",0,6,0
"2337","00-0032956","1 RB, 0 TE, 4 WR",0,1,0
"2338","00-0032956","1 RB, 1 TE, 3 WR",3,367,0.817438692098093
"2339","00-0032956","1 RB, 2 TE, 2 WR",0,173,0
"2340","00-0032956","1 RB, 3 TE, 1 WR",0,144,0
"2341","00-0032956","2 RB, 1 TE, 2 WR",38,109,34.8623853211009
"2342","00-0032956","2 RB, 2 TE, 1 WR",35,37,94.5945945945946
"2343","00-0032956","2 RB, 3 TE, 0 WR",14,14,100
"2344","00-0032965","0 RB, 1 TE, 4 WR",3,3,100
"2345","00-0032965","1 RB, 1 TE, 3 WR",23,23,100
"2346","00-0032965","1 RB, 2 TE, 2 WR",2,2,100
"2347","00-0032965","2 RB, 0 TE, 3 WR",7,7,100
"2348","00-0032965","2 RB, 1 TE, 2 WR",12,12,100
"2349","00-0032965","2 RB, 2 TE, 1 WR",16,16,100
"2350","00-0032972","0 RB, 1 TE, 4 WR",0,7,0
"2351","00-0032972","0 RB, 2 TE, 3 WR",0,2,0
"2352","00-0032972","1 RB, 1 TE, 3 WR",279,557,50.0897666068223
"2353","00-0032972","1 RB, 2 TE, 2 WR",125,230,54.3478260869565
"2354","00-0032972","1 RB, 3 TE, 1 WR",14,24,58.3333333333333
"2355","00-0032972","2 RB, 0 TE, 3 WR",2,2,100
"2356","00-0032972","2 RB, 1 TE, 2 WR",12,23,52.1739130434783
"2357","00-0032972","2 RB, 2 TE, 1 WR",11,21,52.3809523809524
"2358","00-0032972","2 RB, 3 TE, 0 WR",7,8,87.5
"2359","00-0032972","3 RB, 0 TE, 2 WR",2,2,100
"2360","00-0032972","3 RB, 1 TE, 1 WR",4,6,66.6666666666667
"2361","00-0032975","0 RB, 1 TE, 4 WR",0,1,0
"2362","00-0032975","1 RB, 1 TE, 3 WR",48,246,19.5121951219512
"2363","00-0032975","1 RB, 2 TE, 2 WR",3,50,6
"2364","00-0032975","1 RB, 3 TE, 1 WR",1,4,25
"2365","00-0032975","2 RB, 2 TE, 1 WR",2,4,50
"2366","00-0032977","0 RB, 1 TE, 4 WR",0,1,0
"2367","00-0032977","0 RB, 3 TE, 2 WR",0,4,0
"2368","00-0032977","1 RB, 0 TE, 4 WR",1,1,100
"2369","00-0032977","1 RB, 1 TE, 3 WR",384,447,85.9060402684564
"2370","00-0032977","1 RB, 2 TE, 2 WR",65,180,36.1111111111111
"2371","00-0032977","1 RB, 3 TE, 1 WR",11,173,6.35838150289017
"2372","00-0032977","2 RB, 1 TE, 2 WR",50,115,43.4782608695652
"2373","00-0032977","2 RB, 2 TE, 1 WR",7,44,15.9090909090909
"2374","00-0032977","2 RB, 3 TE, 0 WR",0,15,0
"2375","00-0032980","0 RB, 1 TE, 4 WR",0,1,0
"2376","00-0032980","0 RB, 2 TE, 3 WR",5,6,83.3333333333333
"2377","00-0032980","1 RB, 1 TE, 3 WR",126,283,44.5229681978799
"2378","00-0032980","1 RB, 2 TE, 2 WR",62,107,57.9439252336449
"2379","00-0032980","1 RB, 3 TE, 1 WR",6,48,12.5
"2380","00-0032980","2 RB, 1 TE, 2 WR",7,14,50
"2381","00-0032980","2 RB, 2 TE, 1 WR",2,3,66.6666666666667
"2382","00-0032986","0 RB, 2 TE, 3 WR",0,2,0
"2383","00-0032986","0 RB, 3 TE, 2 WR",1,1,100
"2384","00-0032986","1 RB, 0 TE, 4 WR",0,4,0
"2385","00-0032986","1 RB, 1 TE, 3 WR",10,544,1.83823529411765
"2386","00-0032986","1 RB, 2 TE, 2 WR",18,197,9.13705583756345
"2387","00-0032986","1 RB, 3 TE, 1 WR",30,57,52.6315789473684
"2388","00-0032986","1 RB, 4 TE, 0 WR",1,1,100
"2389","00-0032986","2 RB, 0 TE, 3 WR",0,4,0
"2390","00-0032986","2 RB, 1 TE, 2 WR",2,10,20
"2391","00-0032986","2 RB, 2 TE, 1 WR",1,1,100
"2392","00-0032986","3 RB, 1 TE, 1 WR",0,2,0
"2393","00-0033006","0 RB, 1 TE, 4 WR",1,13,7.69230769230769
"2394","00-0033006","0 RB, 2 TE, 3 WR",0,1,0
"2395","00-0033006","1 RB, 0 TE, 4 WR",0,14,0
"2396","00-0033006","1 RB, 1 TE, 3 WR",12,254,4.7244094488189
"2397","00-0033006","1 RB, 2 TE, 2 WR",2,77,2.5974025974026
"2398","00-0033006","1 RB, 3 TE, 1 WR",9,21,42.8571428571429
"2399","00-0033009","0 RB, 0 TE, 5 WR",3,3,100
"2400","00-0033009","0 RB, 3 TE, 2 WR",0,1,0
"2401","00-0033009","1 RB, 0 TE, 4 WR",12,12,100
"2402","00-0033009","1 RB, 1 TE, 3 WR",914,937,97.5453575240128
"2403","00-0033009","1 RB, 2 TE, 2 WR",11,139,7.9136690647482
"2404","00-0033009","1 RB, 3 TE, 1 WR",1,22,4.54545454545455
"2405","00-0033009","2 RB, 2 TE, 1 WR",2,8,25
"2406","00-0033011","0 RB, 1 TE, 4 WR",6,6,100
"2407","00-0033011","1 RB, 0 TE, 4 WR",91,91,100
"2408","00-0033011","1 RB, 1 TE, 3 WR",544,547,99.4515539305302
"2409","00-0033011","1 RB, 2 TE, 2 WR",195,200,97.5
"2410","00-0033011","1 RB, 3 TE, 1 WR",7,7,100
"2411","00-0033011","1 RB, 4 TE, 0 WR",1,1,100
"2412","00-0033011","2 RB, 0 TE, 3 WR",16,16,100
"2413","00-0033011","2 RB, 1 TE, 2 WR",30,32,93.75
"2414","00-0033011","2 RB, 2 TE, 1 WR",7,7,100
