"","yearly_id","down","snap_count","team_snaps","snap_down_usage"
"1490","2021_00-0033592",3,90,122,73.7704918032787
"1491","2021_00-0033592",4,4,6,66.6666666666667
"1492","2021_00-0033594",1,66,100,66
"1493","2021_00-0033594",2,46,77,59.7402597402597
"1494","2021_00-0033594",3,14,43,32.5581395348837
"1495","2021_00-0033594",4,1,2,50
"1496","2021_00-0033611",1,237,373,63.5388739946381
"1497","2021_00-0033611",2,147,261,56.3218390804598
"1498","2021_00-0033611",3,98,178,55.0561797752809
"1499","2021_00-0033611",4,17,24,70.8333333333333
"1500","2021_00-0033631",1,0,31,0
"1501","2021_00-0033631",2,1,25,4
"1502","2021_00-0033631",3,1,17,5.88235294117647
"1503","2021_00-0033631",4,0,3,0
"1504","2021_00-0033658",1,140,272,51.4705882352941
"1505","2021_00-0033658",2,88,201,43.7810945273632
"1506","2021_00-0033658",3,43,125,34.4
"1507","2021_00-0033658",4,5,12,41.6666666666667
"1508","2021_00-0033662",1,43,138,31.1594202898551
"1509","2021_00-0033662",2,38,113,33.6283185840708
"1510","2021_00-0033662",3,27,68,39.7058823529412
"1511","2021_00-0033662",4,0,7,0
"1512","2021_00-0033676",1,20,77,25.974025974026
"1513","2021_00-0033676",2,17,65,26.1538461538462
"1514","2021_00-0033676",3,10,37,27.027027027027
"1515","2021_00-0033676",4,2,5,40
"1516","2021_00-0033681",1,219,388,56.4432989690722
"1517","2021_00-0033681",2,156,293,53.2423208191126
"1518","2021_00-0033681",3,106,182,58.2417582417582
"1519","2021_00-0033681",4,17,24,70.8333333333333
"1520","2021_00-0033699",1,303,460,65.8695652173913
"1521","2021_00-0033699",2,229,359,63.7883008356546
"1522","2021_00-0033699",3,135,222,60.8108108108108
"1523","2021_00-0033699",4,28,37,75.6756756756757
"1524","2021_00-0033720",1,58,294,19.7278911564626
"1525","2021_00-0033720",2,34,226,15.0442477876106
"1526","2021_00-0033720",3,11,140,7.85714285714286
"1527","2021_00-0033720",4,3,16,18.75
"1528","2021_00-0033725",1,22,185,11.8918918918919
"1529","2021_00-0033725",2,21,152,13.8157894736842
"1530","2021_00-0033725",3,21,98,21.4285714285714
"1531","2021_00-0033725",4,2,14,14.2857142857143
"1532","2021_00-0033733",1,97,496,19.5564516129032
"1533","2021_00-0033733",2,72,363,19.8347107438017
"1534","2021_00-0033733",3,72,231,31.1688311688312
"1535","2021_00-0033733",4,11,29,37.9310344827586
"1536","2021_00-0033752",1,445,465,95.6989247311828
"1537","2021_00-0033752",2,335,353,94.9008498583569
"1538","2021_00-0033752",3,205,217,94.4700460829493
"1539","2021_00-0033752",4,36,36,100
"1540","2021_00-0033757",1,110,207,53.1400966183575
"1541","2021_00-0033757",2,81,147,55.1020408163265
"1542","2021_00-0033757",3,76,92,82.6086956521739
"1543","2021_00-0033757",4,7,11,63.6363636363636
"1544","2021_00-0033785",1,0,24,0
"1545","2021_00-0033785",2,0,21,0
"1546","2021_00-0033785",3,1,13,7.69230769230769
"1547","2021_00-0033788",1,15,49,30.6122448979592
"1548","2021_00-0033788",2,9,34,26.4705882352941
"1549","2021_00-0033788",3,7,26,26.9230769230769
"1550","2021_00-0033788",4,1,7,14.2857142857143
"1551","2021_00-0033793",1,18,143,12.5874125874126
"1552","2021_00-0033793",2,12,109,11.0091743119266
"1553","2021_00-0033793",3,8,68,11.7647058823529
"1554","2021_00-0033793",4,1,5,20
"1555","2021_00-0033831",1,329,336,97.9166666666667
"1556","2021_00-0033831",2,250,255,98.0392156862745
"1557","2021_00-0033831",3,148,152,97.3684210526316
"1558","2021_00-0033831",4,6,7,85.7142857142857
"1559","2021_00-0033839",1,56,423,13.2387706855792
"1560","2021_00-0033839",2,67,319,21.0031347962382
"1561","2021_00-0033839",3,85,204,41.6666666666667
"1562","2021_00-0033839",4,6,16,37.5
"1563","2021_00-0033854",1,71,314,22.6114649681529
"1564","2021_00-0033854",2,55,241,22.8215767634855
"1565","2021_00-0033854",3,45,148,30.4054054054054
"1566","2021_00-0033854",4,7,20,35
"1567","2021_00-0033856",1,296,408,72.5490196078431
"1568","2021_00-0033856",2,224,313,71.5654952076677
"1569","2021_00-0033856",3,82,184,44.5652173913043
"1570","2021_00-0033856",4,7,15,46.6666666666667
"1571","2021_00-0033857",1,119,164,72.5609756097561
"1572","2021_00-0033857",2,90,134,67.1641791044776
"1573","2021_00-0033857",3,67,92,72.8260869565217
"1574","2021_00-0033857",4,6,8,75
"1575","2021_00-0033858",1,267,439,60.8200455580866
"1576","2021_00-0033858",2,166,334,49.7005988023952
"1577","2021_00-0033858",3,40,211,18.957345971564
"1578","2021_00-0033858",4,4,18,22.2222222222222
"1579","2021_00-0033869",1,11,119,9.2436974789916
"1580","2021_00-0033869",2,8,88,9.09090909090909
"1581","2021_00-0033869",3,3,52,5.76923076923077
"1582","2021_00-0033869",4,1,4,25
"1583","2021_00-0033871",1,186,239,77.8242677824268
"1584","2021_00-0033871",2,144,187,77.0053475935829
"1585","2021_00-0033871",3,100,116,86.2068965517241
"1586","2021_00-0033871",4,11,17,64.7058823529412
"1587","2021_00-0033873",1,638,651,98.0030721966206
"1588","2021_00-0033873",2,465,476,97.6890756302521
"1589","2021_00-0033873",3,261,267,97.752808988764
"1590","2021_00-0033873",4,13,14,92.8571428571429
"1591","2021_00-0033879",1,184,505,36.4356435643564
"1592","2021_00-0033879",2,119,405,29.3827160493827
"1593","2021_00-0033879",3,43,236,18.2203389830508
"1594","2021_00-0033879",4,4,18,22.2222222222222
"1595","2021_00-0033881",1,236,346,68.2080924855491
"1596","2021_00-0033881",2,202,256,78.90625
"1597","2021_00-0033881",3,163,192,84.8958333333333
"1598","2021_00-0033881",4,18,23,78.2608695652174
"1599","2021_00-0033885",1,309,464,66.5948275862069
"1600","2021_00-0033885",2,217,339,64.0117994100295
"1601","2021_00-0033885",3,130,218,59.6330275229358
"1602","2021_00-0033885",4,24,34,70.5882352941177
"1603","2021_00-0033888",1,176,177,99.4350282485876
"1604","2021_00-0033888",2,151,152,99.3421052631579
"1605","2021_00-0033888",3,108,109,99.0825688073395
"1606","2021_00-0033888",4,8,8,100
"1607","2021_00-0033889",1,363,371,97.8436657681941
"1608","2021_00-0033889",2,271,276,98.1884057971015
"1609","2021_00-0033889",3,173,175,98.8571428571429
"1610","2021_00-0033889",4,25,25,100
"1611","2021_00-0033891",1,315,524,60.1145038167939
"1612","2021_00-0033891",2,249,424,58.7264150943396
"1613","2021_00-0033891",3,139,247,56.2753036437247
"1614","2021_00-0033891",4,11,20,55
"1615","2021_00-0033893",1,252,343,73.469387755102
"1616","2021_00-0033893",2,194,266,72.9323308270677
"1617","2021_00-0033893",3,107,180,59.4444444444444
"1618","2021_00-0033893",4,10,17,58.8235294117647
"1619","2021_00-0033895",1,282,390,72.3076923076923
"1620","2021_00-0033895",2,199,294,67.687074829932
"1621","2021_00-0033895",3,167,185,90.2702702702703
"1622","2021_00-0033895",4,11,12,91.6666666666667
"1623","2021_00-0033896",1,165,341,48.3870967741936
"1624","2021_00-0033896",2,145,280,51.7857142857143
"1625","2021_00-0033896",3,58,183,31.6939890710383
"1626","2021_00-0033896",4,5,18,27.7777777777778
"1627","2021_00-0033897",1,409,491,83.2993890020367
"1628","2021_00-0033897",2,286,380,75.2631578947368
"1629","2021_00-0033897",3,55,231,23.8095238095238
"1630","2021_00-0033897",4,10,20,50
"1631","2021_00-0033901",1,265,283,93.6395759717314
"1632","2021_00-0033901",2,201,217,92.6267281105991
"1633","2021_00-0033901",3,133,141,94.3262411347518
"1634","2021_00-0033901",4,9,9,100
"1635","2021_00-0033904",1,509,523,97.3231357552581
"1636","2021_00-0033904",2,370,385,96.1038961038961
"1637","2021_00-0033904",3,224,227,98.6784140969163
"1638","2021_00-0033904",4,22,23,95.6521739130435
"1639","2021_00-0033906",1,158,210,75.2380952380952
"1640","2021_00-0033906",2,149,186,80.1075268817204
"1641","2021_00-0033906",3,111,133,83.4586466165414
"1642","2021_00-0033906",4,9,13,69.2307692307692
"1643","2021_00-0033908",1,534,564,94.6808510638298
"1644","2021_00-0033908",2,409,425,96.2352941176471
"1645","2021_00-0033908",3,253,261,96.9348659003831
"1646","2021_00-0033908",4,19,19,100
"1647","2021_00-0033909",1,202,231,87.4458874458875
"1648","2021_00-0033909",2,154,174,88.5057471264368
"1649","2021_00-0033909",3,96,110,87.2727272727273
"1650","2021_00-0033909",4,15,16,93.75
"1651","2021_00-0033910",1,64,64,100
"1652","2021_00-0033910",2,47,47,100
"1653","2021_00-0033910",3,35,35,100
"1654","2021_00-0033910",4,4,4,100
"1655","2021_00-0033921",1,338,380,88.9473684210526
"1656","2021_00-0033921",2,268,291,92.0962199312715
"1657","2021_00-0033921",3,156,170,91.7647058823529
"1658","2021_00-0033921",4,10,11,90.9090909090909
"1659","2021_00-0033923",1,90,226,39.8230088495575
"1660","2021_00-0033923",2,57,167,34.1317365269461
"1661","2021_00-0033923",3,70,104,67.3076923076923
"1662","2021_00-0033923",4,12,18,66.6666666666667
"1663","2021_00-0033925",1,100,233,42.9184549356223
"1664","2021_00-0033925",2,71,186,38.1720430107527
"1665","2021_00-0033925",3,11,120,9.16666666666667
"1666","2021_00-0033925",4,3,12,25
"1667","2021_00-0033932",1,219,311,70.4180064308682
"1668","2021_00-0033932",2,180,237,75.9493670886076
"1669","2021_00-0033932",3,145,176,82.3863636363636
"1670","2021_00-0033932",4,16,21,76.1904761904762
"1671","2021_00-0033936",1,3,51,5.88235294117647
"1672","2021_00-0033936",2,3,37,8.10810810810811
"1673","2021_00-0033936",3,1,26,3.84615384615385
"1674","2021_00-0033936",4,0,4,0
"1675","2021_00-0033943",1,174,318,54.7169811320755
"1676","2021_00-0033943",2,146,243,60.082304526749
"1677","2021_00-0033943",3,101,158,63.9240506329114
"1678","2021_00-0033943",4,14,20,70
"1679","2021_00-0033946",1,32,95,33.6842105263158
"1680","2021_00-0033946",2,21,66,31.8181818181818
"1681","2021_00-0033946",3,11,43,25.5813953488372
"1682","2021_00-0033946",4,4,11,36.3636363636364
"1683","2021_00-0033948",1,145,350,41.4285714285714
"1684","2021_00-0033948",2,87,271,32.1033210332103
"1685","2021_00-0033948",3,43,159,27.0440251572327
"1686","2021_00-0033948",4,8,25,32
"1687","2021_00-0033950",1,25,169,14.792899408284
"1688","2021_00-0033950",2,16,133,12.0300751879699
"1689","2021_00-0033950",3,6,82,7.31707317073171
"1690","2021_00-0033950",4,1,6,16.6666666666667
"1691","2021_00-0033951",1,24,175,13.7142857142857
"1692","2021_00-0033951",2,20,130,15.3846153846154
"1693","2021_00-0033951",3,11,83,13.2530120481928
"1694","2021_00-0033951",4,1,7,14.2857142857143
"1695","2021_00-0033955",1,56,372,15.0537634408602
"1696","2021_00-0033955",2,57,295,19.3220338983051
"1697","2021_00-0033955",3,137,192,71.3541666666667
"1698","2021_00-0033955",4,7,15,46.6666666666667
"1699","2021_00-0033957",1,5,32,15.625
"1700","2021_00-0033957",2,4,22,18.1818181818182
"1701","2021_00-0033957",3,2,17,11.7647058823529
"1702","2021_00-0033957",4,0,5,0
"1703","2021_00-0033958",1,1,26,3.84615384615385
"1704","2021_00-0033958",2,1,23,4.34782608695652
"1705","2021_00-0033958",3,1,17,5.88235294117647
"1706","2021_00-0033958",4,1,3,33.3333333333333
"1707","2021_00-0033960",1,5,85,5.88235294117647
"1708","2021_00-0033960",2,4,72,5.55555555555556
"1709","2021_00-0033960",3,3,44,6.81818181818182
"1710","2021_00-0033960",4,1,4,25
"1711","2021_00-0033995",1,59,59,100
"1712","2021_00-0033995",2,39,39,100
"1713","2021_00-0033995",3,26,26,100
"1714","2021_00-0033995",4,3,3,100
"1715","2021_00-0034011",1,128,328,39.0243902439024
"1716","2021_00-0034011",2,121,243,49.7942386831276
"1717","2021_00-0034011",3,107,147,72.7891156462585
"1718","2021_00-0034011",4,14,21,66.6666666666667
"1719","2021_00-0034052",1,134,362,37.0165745856354
"1720","2021_00-0034052",2,85,271,31.3653136531365
"1721","2021_00-0034052",3,50,167,29.940119760479
"1722","2021_00-0034052",4,17,22,77.2727272727273
"1723","2021_00-0034058",1,3,33,9.09090909090909
"1724","2021_00-0034058",2,2,16,12.5
"1725","2021_00-0034058",3,2,15,13.3333333333333
"1726","2021_00-0034058",4,0,1,0
"1727","2021_00-0034073",1,93,485,19.1752577319588
"1728","2021_00-0034073",2,57,342,16.6666666666667
"1729","2021_00-0034073",3,42,202,20.7920792079208
"1730","2021_00-0034073",4,6,23,26.0869565217391
"1731","2021_00-0034104",1,115,399,28.8220551378446
"1732","2021_00-0034104",2,92,288,31.9444444444444
"1733","2021_00-0034104",3,70,197,35.5329949238579
"1734","2021_00-0034104",4,9,24,37.5
"1735","2021_00-0034109",1,84,365,23.013698630137
"1736","2021_00-0034109",2,63,298,21.1409395973154
"1737","2021_00-0034109",3,11,211,5.21327014218009
"1738","2021_00-0034109",4,0,17,0
"1739","2021_00-0034112",1,20,49,40.8163265306122
"1740","2021_00-0034112",2,17,40,42.5
"1741","2021_00-0034112",3,13,28,46.4285714285714
"1742","2021_00-0034112",4,1,1,100
"1743","2021_00-0034114",1,77,108,71.2962962962963
"1744","2021_00-0034114",2,64,83,77.1084337349398
"1745","2021_00-0034114",3,41,49,83.6734693877551
"1746","2021_00-0034114",4,2,4,50
"1747","2021_00-0034115",1,93,276,33.695652173913
"1748","2021_00-0034115",2,77,204,37.7450980392157
"1749","2021_00-0034115",3,13,123,10.5691056910569
"1750","2021_00-0034115",4,2,14,14.2857142857143
"1751","2021_00-0034131",1,1,33,3.03030303030303
"1752","2021_00-0034131",2,1,21,4.76190476190476
"1753","2021_00-0034131",3,0,10,0
"1754","2021_00-0034131",4,0,1,0
"1755","2021_00-0034132",1,48,327,14.6788990825688
"1756","2021_00-0034132",2,32,253,12.6482213438735
"1757","2021_00-0034132",3,19,164,11.5853658536585
"1758","2021_00-0034132",4,4,19,21.0526315789474
"1759","2021_00-0034142",1,141,250,56.4
"1760","2021_00-0034142",2,116,198,58.5858585858586
"1761","2021_00-0034142",3,82,141,58.1560283687943
"1762","2021_00-0034142",4,11,17,64.7058823529412
"1763","2021_00-0034158",1,470,470,100
"1764","2021_00-0034158",2,360,360,100
"1765","2021_00-0034158",3,235,235,100
"1766","2021_00-0034158",4,19,19,100
"1767","2021_00-0034159",1,273,397,68.7657430730479
"1768","2021_00-0034159",2,199,299,66.5551839464883
"1769","2021_00-0034159",3,43,184,23.3695652173913
"1770","2021_00-0034159",4,3,10,30
"1771","2021_00-0034164",1,3,93,3.2258064516129
"1772","2021_00-0034164",2,7,70,10
"1773","2021_00-0034164",3,2,40,5
"1774","2021_00-0034164",4,0,6,0
"1775","2021_00-0034165",1,29,106,27.3584905660377
"1776","2021_00-0034165",2,20,75,26.6666666666667
"1777","2021_00-0034165",3,14,45,31.1111111111111
"1778","2021_00-0034165",4,4,9,44.4444444444444
"1779","2021_00-0034171",1,61,334,18.2634730538922
"1780","2021_00-0034171",2,33,261,12.6436781609195
"1781","2021_00-0034171",3,8,173,4.6242774566474
"1782","2021_00-0034171",4,2,31,6.45161290322581
"1783","2021_00-0034177",1,58,82,70.7317073170732
"1784","2021_00-0034177",2,49,66,74.2424242424242
"1785","2021_00-0034177",3,34,45,75.5555555555556
"1786","2021_00-0034177",4,3,5,60
"1787","2021_00-0034193",1,25,210,11.9047619047619
"1788","2021_00-0034193",2,10,168,5.95238095238095
"1789","2021_00-0034193",3,7,116,6.03448275862069
"1790","2021_00-0034193",4,2,16,12.5
"1791","2021_00-0034208",1,8,125,6.4
"1792","2021_00-0034208",2,7,80,8.75
"1793","2021_00-0034208",3,7,56,12.5
"1794","2021_00-0034208",4,3,13,23.0769230769231
"1795","2021_00-0034253",1,67,189,35.4497354497354
"1796","2021_00-0034253",2,62,145,42.7586206896552
"1797","2021_00-0034253",3,45,91,49.4505494505495
"1798","2021_00-0034253",4,6,10,60
"1799","2021_00-0034261",1,561,564,99.468085106383
"1800","2021_00-0034261",2,421,425,99.0588235294118
"1801","2021_00-0034261",3,258,261,98.8505747126437
"1802","2021_00-0034261",4,19,19,100
"1803","2021_00-0034270",1,373,470,79.3617021276596
"1804","2021_00-0034270",2,305,360,84.7222222222222
"1805","2021_00-0034270",3,218,235,92.7659574468085
"1806","2021_00-0034270",4,19,19,100
"1807","2021_00-0034272",1,197,336,58.6309523809524
"1808","2021_00-0034272",2,144,243,59.2592592592593
"1809","2021_00-0034272",3,108,144,75
"1810","2021_00-0034272",4,8,16,50
"1811","2021_00-0034279",1,140,395,35.4430379746835
"1812","2021_00-0034279",2,102,284,35.9154929577465
"1813","2021_00-0034279",3,53,171,30.9941520467836
"1814","2021_00-0034279",4,8,18,44.4444444444444
"1815","2021_00-0034281",1,504,525,96
"1816","2021_00-0034281",2,369,383,96.3446475195823
"1817","2021_00-0034281",3,208,216,96.2962962962963
"1818","2021_00-0034281",4,26,27,96.2962962962963
"1819","2021_00-0034297",1,296,651,45.468509984639
"1820","2021_00-0034297",2,278,476,58.4033613445378
"1821","2021_00-0034297",3,147,267,55.0561797752809
"1822","2021_00-0034297",4,4,14,28.5714285714286
"1823","2021_00-0034301",1,259,616,42.0454545454545
"1824","2021_00-0034301",2,178,451,39.4678492239468
"1825","2021_00-0034301",3,131,253,51.7786561264822
"1826","2021_00-0034301",4,11,13,84.6153846153846
"1827","2021_00-0034311",1,6,110,5.45454545454545
"1828","2021_00-0034311",2,2,82,2.4390243902439
"1829","2021_00-0034311",3,7,51,13.7254901960784
"1830","2021_00-0034311",4,1,11,9.09090909090909
"1831","2021_00-0034317",1,33,86,38.3720930232558
"1832","2021_00-0034317",2,23,71,32.3943661971831
"1833","2021_00-0034317",3,16,48,33.3333333333333
"1834","2021_00-0034317",4,2,10,20
"1835","2021_00-0034319",1,5,56,8.92857142857143
"1836","2021_00-0034319",2,6,42,14.2857142857143
"1837","2021_00-0034319",3,3,24,12.5
"1838","2021_00-0034319",4,0,2,0
"1839","2021_00-0034331",1,12,75,16
"1840","2021_00-0034331",2,5,56,8.92857142857143
"1841","2021_00-0034331",3,0,42,0
"1842","2021_00-0034331",4,0,4,0
"1843","2021_00-0034342",1,335,375,89.3333333333333
"1844","2021_00-0034342",2,251,279,89.9641577060932
"1845","2021_00-0034342",3,151,167,90.4191616766467
"1846","2021_00-0034342",4,20,23,86.9565217391304
"1847","2021_00-0034343",1,11,112,9.82142857142857
"1848","2021_00-0034343",2,7,83,8.43373493975904
"1849","2021_00-0034343",3,6,54,11.1111111111111
"1850","2021_00-0034343",4,2,11,18.1818181818182
"1851","2021_00-0034345",1,98,123,79.6747967479675
"1852","2021_00-0034345",2,72,91,79.1208791208791
"1853","2021_00-0034345",3,36,50,72
"1854","2021_00-0034345",4,9,12,75
"1855","2021_00-0034346",1,387,402,96.2686567164179
"1856","2021_00-0034346",2,289,300,96.3333333333333
"1857","2021_00-0034346",3,209,223,93.7219730941704
"1858","2021_00-0034346",4,21,27,77.7777777777778
"1859","2021_00-0034347",1,419,419,100
"1860","2021_00-0034347",2,325,325,100
"1861","2021_00-0034347",3,207,207,100
"1862","2021_00-0034347",4,32,32,100
"1863","2021_00-0034348",1,372,451,82.4833702882483
"1864","2021_00-0034348",2,278,331,83.987915407855
"1865","2021_00-0034348",3,196,215,91.1627906976744
"1866","2021_00-0034348",4,23,27,85.1851851851852
"1867","2021_00-0034351",1,382,475,80.4210526315789
"1868","2021_00-0034351",2,261,348,75
"1869","2021_00-0034351",3,179,216,82.8703703703704
"1870","2021_00-0034351",4,23,27,85.1851851851852
"1871","2021_00-0034352",1,377,432,87.2685185185185
"1872","2021_00-0034352",2,285,331,86.1027190332326
